Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
0,0,62.44,14.15,2.56,10000000.00,0.90
0,0,65.50,1.92,-0.50,10000000.00,0.90
0,0,68.07,-24.79,-3.07,10000000.00,0.90
0,0,71.65,-74.34,-6.65,10000000.00,0.90
0,0,62.76,-5.26,2.24,10000000.00,0.90
0,0,60.23,34.39,4.77,10000000.00,0.90
0,0,62.44,44.72,2.56,10000000.00,0.90
0,0,66.58,29.56,-1.58,10000000.00,0.90
0,0,71.24,-16.59,-6.24,10000000.00,0.90
0,0,75.59,-96.65,-10.59,10000000.00,0.90
0,0,75.59,-96.68,-10.59,10000000.00,0.90
0,0,66.94,-64.48,-1.94,10000000.00,0.90
0,0,44.86,112.23,20.14,10000000.00,0.90
0,0,59.03,79.47,5.97,10000000.00,0.90
0,0,61.47,70.37,3.53,10000000.00,0.90
0,0,65.14,55.65,-0.14,10000000.00,0.90
0,0,82.04,-59.78,-17.04,10000000.00,0.90
0,0,85.37,-133.10,-20.37,10000000.00,0.90
0,0,75.59,-96.68,-10.59,10000000.00,0.90
0,0,68.07,-68.67,-3.07,10000000.00,0.90
0,0,60.23,-18.33,4.77,10000000.00,0.90
0,0,58.16,25.21,6.84,10000000.00,0.90
0,0,42.41,141.32,22.59,10000000.00,0.90
0,0,57.87,83.78,7.13,10000000.00,0.90
0,0,62.44,66.78,2.56,10000000.00,0.90
0,0,70.02,16.84,-5.02,10000000.00,0.90
0,0,69.22,-25.29,-4.22,10000000.00,0.90
0,0,80.98,-55.44,-15.98,10000000.00,0.90
0,0,77.00,-101.90,-12.00,10000000.00,0.90
0,0,70.83,-78.92,-5.83,10000000.00,0.90
0,0,66.58,-63.11,-1.58,10000000.00,0.90
0,0,66.58,-63.11,-1.58,10000000.00,0.90
0,0,63.76,-50.90,1.24,10000000.00,0.90
0,0,63.76,-42.37,1.24,10000000.00,0.90
0,0,62.76,-25.09,2.24,10000000.00,0.90
0,0,62.76,-15.05,2.24,10000000.00,0.90
0,0,43.26,138.17,21.74,10000000.00,0.90
0,0,61.16,71.54,3.84,10000000.00,0.90
0,0,63.09,61.54,1.91,10000000.00,0.90
0,0,71.24,-8.09,-6.24,10000000.00,0.90
0,0,85.37,-133.05,-20.37,10000000.00,0.90
0,0,77.00,-71.98,-12.00,10000000.00,0.90
0,0,72.49,-85.13,-7.49,10000000.00,0.90
0,0,46.56,32.66,18.44,10000000.00,0.90
0,0,62.44,-20.12,2.56,10000000.00,0.90
0,0,62.11,1.97,2.89,10000000.00,0.90
0,0,60.23,35.94,4.77,10000000.00,0.90
0,0,60.23,65.66,4.77,10000000.00,0.90
0,0,62.44,66.78,2.56,10000000.00,0.90
0,0,66.58,45.19,-1.58,10000000.00,0.90
0,0,82.04,-82.40,-17.04,10000000.00,0.90
0,0,52.39,18.55,12.61,10000000.00,0.90
0,0,68.07,-68.61,-3.07,10000000.00,0.90
0,0,66.58,-63.09,-1.58,10000000.00,0.90
0,0,61.16,-34.03,3.84,10000000.00,0.90
0,0,59.33,25.61,5.67,10000000.00,0.90
0,0,59.03,61.20,5.97,10000000.00,0.90
0,0,61.79,69.17,3.21,10000000.00,0.90
0,0,62.76,65.59,2.24,10000000.00,0.90
0,0,73.79,-16.55,-8.79,10000000.00,0.90
0,1,29.21,157.39,35.79,23826.29,0.90
0,1,29.86,176.90,35.14,23826.29,0.90
0,1,32.49,170.26,32.51,23826.29,0.90
0,1,40.18,150.97,24.82,23826.29,0.90
0,1,55.14,114.55,9.86,23826.29,0.90
0,1,77.47,-9.69,-12.47,23826.29,0.90
0,1,90.85,-154.13,-25.85,23826.29,0.90
0,1,79.44,-125.95,-14.44,23826.29,0.90
0,1,43.43,76.82,21.57,23826.29,0.90
0,1,36.78,159.89,28.22,23826.29,0.90
0,1,54.63,115.92,10.37,23826.29,0.90
0,1,71.24,29.23,-6.24,23826.29,0.90
0,1,100.00,-176.58,-35.00,23826.29,0.90
0,1,90.21,-155.70,-25.21,23826.29,0.90
0,1,71.24,-105.12,-6.24,23826.29,0.90
0,1,53.37,-27.68,11.63,23826.29,0.90
0,1,45.98,137.62,19.02,23826.29,0.90
0,1,35.13,165.29,29.87,23826.29,0.90
0,1,38.14,158.11,26.86,23826.29,0.90
0,1,65.14,89.50,-0.14,23826.29,0.90
0,1,100.00,-176.58,-35.00,23826.29,0.90
0,1,93.51,-160.58,-28.51,23826.29,0.90
0,1,70.83,-103.81,-5.83,23826.29,0.90
0,1,54.37,65.72,10.63,23826.29,0.90
0,1,53.86,117.77,11.14,23826.29,0.90
0,1,54.63,115.89,10.37,23826.29,0.90
0,1,71.24,52.47,-6.24,23826.29,0.90
0,1,100.00,-176.58,-35.00,23826.29,0.90
0,1,83.12,-134.65,-18.12,23826.29,0.90
0,1,73.36,-111.38,-8.36,23826.29,0.90
0,1,43.09,53.83,21.91,23826.29,0.90
0,1,51.69,123.17,13.31,23826.29,0.90
0,1,51.69,123.17,13.31,23826.29,0.90
0,1,57.87,107.97,7.13,23826.29,0.90
0,1,74.68,6.61,-9.68,23826.29,0.90
0,1,85.37,-139.14,-20.37,23826.29,0.90
0,1,80.98,-127.32,-15.98,23826.29,0.90
0,1,68.07,-97.25,-3.07,23826.29,0.90
0,1,56.75,45.21,8.25,23826.29,0.90
0,1,52.39,121.42,12.61,23826.29,0.90
0,1,54.63,115.89,10.37,23826.29,0.90
0,1,65.50,87.86,-0.50,23826.29,0.90
0,1,75.59,-19.03,-10.59,23826.29,0.90
0,1,83.67,-136.36,-18.67,23826.29,0.90
0,1,82.58,-133.73,-17.58,23826.29,0.90
0,1,75.59,-116.40,-10.59,23826.29,0.90
0,1,64.45,-9.93,0.55,23826.29,0.90
0,1,56.48,83.74,8.52,23826.29,0.90
0,1,59.62,103.25,5.38,23826.29,0.90
0,1,59.93,102.87,5.07,23826.29,0.90
0,1,73.36,22.96,-8.36,23826.29,0.90
0,1,85.94,-142.03,-20.94,23826.29,0.90
0,1,86.53,-143.48,-21.53,23826.29,0.90
0,1,76.06,-117.72,-11.06,23826.29,0.90
0,1,67.31,-35.92,-2.31,23826.29,0.90
0,1,60.23,26.73,4.77,23826.29,0.90
0,1,59.03,82.01,5.97,23826.29,0.90
0,1,60.54,101.36,4.46,23826.29,0.90
0,1,45.60,138.12,19.40,23826.29,0.90
0,1,75.14,-19.15,-10.14,23826.29,0.90
0,1,90.21,-151.69,-25.21,23826.29,0.90
0,1,80.98,-127.79,-15.98,23826.29,0.90
0,1,69.62,-100.03,-4.62,23826.29,0.90
0,1,59.93,-45.34,5.07,23826.29,0.90
0,1,55.94,42.73,9.06,23826.29,0.90
0,1,38.99,154.43,26.01,23826.29,0.90
0,1,54.37,116.72,10.63,23826.29,0.90
0,1,61.16,99.83,3.84,23826.29,0.90
0,1,75.59,5.87,-10.59,23826.29,0.90
0,1,100.00,-176.58,-35.00,23826.29,0.90
0,1,91.50,-155.65,-26.50,23826.29,0.90
0,1,49.01,35.73,15.99,23826.29,0.90
0,1,63.76,10.36,1.24,23826.29,0.90
0,1,61.16,46.84,3.84,23826.29,0.90
0,1,62.44,72.99,2.56,23826.29,0.90
0,1,65.14,65.11,-0.14,23826.29,0.90
0,1,75.59,2.70,-10.59,23826.29,0.90
0,1,93.51,-160.67,-28.51,23826.29,0.90
0,1,85.94,-141.96,-20.94,23826.29,0.90
0,1,70.42,-103.82,-5.42,23826.29,0.90
0,1,61.47,-52.83,3.53,23826.29,0.90
0,1,57.87,107.68,7.13,23826.29,0.90
0,1,54.63,115.99,10.37,23826.29,0.90
0,1,55.67,113.35,9.33,23826.29,0.90
0,1,59.03,105.08,5.97,23826.29,0.90
0,1,69.62,59.77,-4.62,23826.29,0.90
0,1,85.37,-27.84,-20.37,23826.29,0.90
0,1,87.73,-147.40,-22.73,23826.29,0.90
0,1,87.73,-147.40,-22.73,23826.29,0.90
0,1,68.07,-97.97,-3.07,23826.29,0.90
0,1,64.10,-73.28,0.90,23826.29,0.90
0,1,57.87,-6.01,7.13,23826.29,0.90
0,1,57.03,107.90,7.97,23826.29,0.90
0,1,57.87,107.93,7.13,23826.29,0.90
0,1,62.76,95.88,2.24,23826.29,0.90
0,1,68.83,67.71,-3.83,23826.29,0.90
0,1,74.24,-43.76,-9.24,23826.29,0.90
0,1,81.51,-131.03,-16.51,23826.29,0.90
0,1,73.36,-110.43,-8.36,23826.29,0.90
0,1,65.14,-90.30,-0.14,23826.29,0.90
0,1,58.74,14.70,6.26,23826.29,0.90
0,1,57.87,73.89,7.13,23826.29,0.90
0,1,58.74,106.11,6.26,23826.29,0.90
0,1,65.14,89.50,-0.14,23826.29,0.90
0,1,71.24,22.41,-6.24,23826.29,0.90
0,1,79.95,-95.04,-14.95,23826.29,0.90
0,1,81.51,-131.03,-16.51,23826.29,0.90
0,1,75.59,-116.52,-10.59,23826.29,0.90
0,1,68.45,-98.87,-3.45,23826.29,0.90
0,1,61.79,-21.20,3.21,23826.29,0.90
0,1,58.74,39.25,6.26,23826.29,0.90
0,1,58.74,101.96,6.26,23826.29,0.90
0,1,61.16,97.53,3.84,23826.29,0.90
0,1,66.21,84.88,-1.21,23826.29,0.90
0,1,75.59,-9.25,-10.59,23826.29,0.90
0,1,83.12,-135.28,-18.12,23826.29,0.90
0,1,56.21,-49.11,8.79,23826.29,0.90
0,2,22.82,217.97,42.18,23826.29,0.90
0,2,22.76,187.60,42.24,23826.29,0.90
0,2,28.58,164.21,36.42,23826.29,0.90
0,2,31.03,154.37,33.97,23826.29,0.90
0,2,37.72,127.70,27.28,23826.29,0.90
0,2,57.59,40.88,7.41,23826.29,0.90
0,2,78.94,-61.97,-13.94,23826.29,0.90
0,2,77.00,-57.12,-12.00,23826.29,0.90
0,2,68.07,-30.22,-3.07,23826.29,0.90
0,2,42.08,115.68,22.92,23826.29,0.90
0,2,67.69,1.82,-2.69,23826.29,0.90
0,2,73.79,-35.69,-8.79,23826.29,0.90
0,2,76.52,-64.94,-11.52,23826.29,0.90
0,2,73.79,-53.23,-8.79,23826.29,0.90
0,2,61.47,5.04,3.53,23826.29,0.90
0,2,60.23,15.79,4.77,23826.29,0.90
0,2,60.23,24.12,4.77,23826.29,0.90
0,2,63.76,12.73,1.24,23826.29,0.90
0,2,70.83,-24.84,-5.83,23826.29,0.90
0,2,78.94,-76.57,-13.94,23826.29,0.90
0,2,69.62,-36.46,-4.62,23826.29,0.90
0,2,65.14,-18.48,-0.14,23826.29,0.90
0,2,63.76,-10.76,1.24,23826.29,0.90
0,2,58.16,20.23,6.84,23826.29,0.90
0,2,61.79,13.64,3.21,23826.29,0.90
0,2,62.44,16.09,2.56,23826.29,0.90
0,2,65.14,6.90,-0.14,23826.29,0.90
0,2,67.31,-6.35,-2.31,23826.29,0.90
0,2,72.49,-43.56,-7.49,23826.29,0.90
0,2,69.62,-34.85,-4.62,23826.29,0.90
0,2,66.58,-24.23,-1.58,23826.29,0.90
0,2,64.45,-1.56,0.55,23826.29,0.90
0,2,62.44,12.53,2.56,23826.29,0.90
0,2,62.44,17.12,2.56,23826.29,0.90
0,2,59.62,35.01,5.38,23826.29,0.90
0,2,68.45,0.61,-3.45,23826.29,0.90
0,2,75.59,-42.00,-10.59,23826.29,0.90
0,2,79.44,-75.93,-14.44,23826.29,0.90
0,2,68.07,-24.98,-3.07,23826.29,0.90
0,2,68.07,-29.92,-3.07,23826.29,0.90
0,2,63.76,-11.27,1.24,23826.29,0.90
0,2,61.16,5.72,3.84,23826.29,0.90
0,2,61.79,21.50,3.21,23826.29,0.90
0,2,68.45,-5.74,-3.45,23826.29,0.90
0,2,66.58,2.68,-1.58,23826.29,0.90
0,2,71.24,-25.46,-6.24,23826.29,0.90
0,2,72.92,-26.22,-7.92,23826.29,0.90
0,2,75.59,-55.52,-10.59,23826.29,0.90
0,2,72.92,-49.73,-7.92,23826.29,0.90
0,2,69.62,-33.50,-4.62,23826.29,0.90
0,2,66.58,-24.23,-1.58,23826.29,0.90
0,2,63.76,-10.27,1.24,23826.29,0.90
0,2,65.14,-10.76,-0.14,23826.29,0.90
0,2,68.45,-30.51,-3.45,23826.29,0.90
0,2,73.36,-36.38,-8.36,23826.29,0.90
0,2,49.44,84.23,15.56,23826.29,0.90
0,2,72.92,-44.38,-7.92,23826.29,0.90
0,2,71.24,-43.28,-6.24,23826.29,0.90
0,2,68.45,-32.06,-3.45,23826.29,0.90
0,2,65.50,-21.36,-0.50,23826.29,0.90
0,2,65.50,-18.96,-0.50,23826.29,0.90
0,2,65.50,-6.04,-0.50,23826.29,0.90
0,2,68.07,-3.84,-3.07,23826.29,0.90
0,2,67.31,-7.40,-2.31,23826.29,0.90
0,2,69.62,-26.74,-4.62,23826.29,0.90
0,2,68.07,-25.85,-3.07,23826.29,0.90
0,2,62.44,8.01,2.56,23826.29,0.90
0,2,63.76,3.55,1.24,23826.29,0.90
0,2,64.10,18.48,0.90,23826.29,0.90
0,2,64.10,20.79,0.90,23826.29,0.90
0,2,71.24,-18.46,-6.24,23826.29,0.90
0,2,75.14,-49.80,-10.14,23826.29,0.90
0,2,71.24,-42.96,-6.24,23826.29,0.90
0,2,68.83,-21.36,-3.83,23826.29,0.90
0,2,66.58,-15.33,-1.58,23826.29,0.90
0,2,66.58,-18.16,-1.58,23826.29,0.90
0,2,65.14,-12.55,-0.14,23826.29,0.90
0,2,65.14,-11.93,-0.14,23826.29,0.90
0,2,68.07,-29.27,-3.07,23826.29,0.90
0,2,69.62,-26.30,-4.62,23826.29,0.90
0,2,71.65,-43.29,-6.65,23826.29,0.90
0,2,65.14,-15.78,-0.14,23826.29,0.90
0,2,65.14,-17.97,-0.14,23826.29,0.90
0,2,65.14,-18.08,-0.14,23826.29,0.90
0,2,66.58,-24.23,-1.58,23826.29,0.90
0,2,66.94,-25.71,-1.94,23826.29,0.90
0,2,68.45,-14.22,-3.45,23826.29,0.90
0,2,46.56,91.97,18.44,23826.29,0.90
0,2,63.09,8.14,1.91,23826.29,0.90
0,2,73.79,-53.23,-8.79,23826.29,0.90
0,2,72.92,-49.39,-7.92,23826.29,0.90
0,2,66.58,-32.81,-1.58,23826.29,0.90
0,2,70.83,-40.98,-5.83,23826.29,0.90
0,2,69.62,-35.18,-4.62,23826.29,0.90
0,2,68.07,-30.22,-3.07,23826.29,0.90
0,2,66.58,-24.23,-1.58,23826.29,0.90
0,2,67.31,-27.78,-2.31,23826.29,0.90
0,2,63.09,5.30,1.91,23826.29,0.90
0,2,63.76,6.82,1.24,23826.29,0.90
0,2,62.76,13.00,2.24,23826.29,0.90
0,2,62.76,26.88,2.24,23826.29,0.90
0,2,63.76,20.31,1.24,23826.29,0.90
0,2,68.45,-1.85,-3.45,23826.29,0.90
0,2,67.69,6.90,-2.69,23826.29,0.90
0,2,77.00,-52.47,-12.00,23826.29,0.90
0,2,77.00,-67.21,-12.00,23826.29,0.90
0,2,67.69,-24.21,-2.69,23826.29,0.90
0,2,45.79,83.79,19.21,23826.29,0.90
0,2,68.07,-28.70,-3.07,23826.29,0.90
0,2,69.62,-36.46,-4.62,23826.29,0.90
0,2,70.83,-40.98,-5.83,23826.29,0.90
0,2,70.02,-38.06,-5.02,23826.29,0.90
0,2,67.31,-5.81,-2.31,23826.29,0.90
0,2,68.45,-19.21,-3.45,23826.29,0.90
0,2,68.07,-18.27,-3.07,23826.29,0.90
0,2,69.62,-31.89,-4.62,23826.29,0.90
0,2,66.58,-21.15,-1.58,23826.29,0.90
0,3,29.30,210.59,35.70,15930.69,0.90
0,3,29.67,194.22,35.33,15930.69,0.90
0,3,30.44,191.10,34.56,15930.69,0.90
0,3,33.94,176.78,31.06,15930.69,0.90
0,3,40.64,149.42,24.36,15930.69,0.90
0,3,53.61,96.46,11.39,15930.69,0.90
0,3,100.00,-176.19,-35.00,15930.69,0.90
0,3,85.37,-121.77,-20.37,15930.69,0.90
0,3,68.45,-51.16,-3.45,15930.69,0.90
0,3,39.73,118.71,25.27,15930.69,0.90
0,3,51.69,105.50,13.31,15930.69,0.90
0,3,59.03,71.38,5.97,15930.69,0.90
0,3,73.36,-18.05,-8.36,15930.69,0.90
0,3,59.03,-13.60,5.97,15930.69,0.90
0,3,93.51,-166.92,-28.51,15930.69,0.90
0,3,69.62,-65.41,-4.62,15930.69,0.90
0,3,60.23,3.44,4.77,15930.69,0.90
0,3,53.61,89.31,11.39,15930.69,0.90
0,3,56.75,83.64,8.25,15930.69,0.90
0,3,66.58,38.84,-1.58,15930.69,0.90
0,3,98.52,-172.00,-33.52,15930.69,0.90
0,3,90.85,-155.53,-25.85,15930.69,0.90
0,3,68.45,-64.04,-3.45,15930.69,0.90
0,3,59.03,3.29,5.97,15930.69,0.90
0,3,57.03,69.65,7.97,15930.69,0.90
0,3,59.03,74.34,5.97,15930.69,0.90
0,3,64.10,53.34,0.90,15930.69,0.90
0,3,78.45,-56.40,-13.45,15930.69,0.90
0,3,83.67,-128.14,-18.67,15930.69,0.90
0,3,75.14,-85.71,-10.14,15930.69,0.90
0,3,61.16,-26.01,3.84,15930.69,0.90
0,3,57.59,15.39,7.41,15930.69,0.90
0,3,57.87,48.38,7.13,15930.69,0.90
0,3,60.23,63.84,4.77,15930.69,0.90
0,3,43.96,136.46,21.04,15930.69,0.90
0,3,69.62,17.25,-4.62,15930.69,0.90
0,3,77.47,-71.87,-12.47,15930.69,0.90
0,3,81.51,-117.37,-16.51,15930.69,0.90
0,3,72.92,-85.01,-7.92,15930.69,0.90
0,3,66.94,-57.90,-1.94,15930.69,0.90
0,3,43.78,106.73,21.22,15930.69,0.90
0,3,59.93,63.76,5.07,15930.69,0.90
0,3,63.76,53.92,1.24,15930.69,0.90
0,3,63.76,52.23,1.24,15930.69,0.90
0,3,77.96,-51.88,-12.96,15930.69,0.90
0,3,51.22,104.72,13.78,15930.69,0.90
0,3,85.94,-135.49,-20.94,15930.69,0.90
0,3,88.33,-145.25,-23.33,15930.69,0.90
0,3,76.06,-95.48,-11.06,15930.69,0.90
0,3,46.56,62.21,18.44,15930.69,0.90
0,3,62.44,7.69,2.56,15930.69,0.90
0,3,61.47,28.66,3.53,15930.69,0.90
0,3,62.76,55.98,2.24,15930.69,0.90
0,3,65.14,46.93,-0.14,15930.69,0.90
0,3,77.00,-39.92,-12.00,15930.69,0.90
0,3,83.12,-121.65,-18.12,15930.69,0.90
0,3,73.79,-77.80,-8.79,15930.69,0.90
0,3,64.79,-46.24,0.21,15930.69,0.90
0,3,42.58,85.19,22.42,15930.69,0.90
0,3,59.03,32.73,5.97,15930.69,0.90
0,3,59.03,62.87,5.97,15930.69,0.90
0,3,61.47,64.10,3.53,15930.69,0.90
0,3,65.50,46.80,-0.50,15930.69,0.90
0,3,47.96,119.87,17.04,15930.69,0.90
0,3,89.58,-151.83,-24.58,15930.69,0.90
0,3,83.12,-120.20,-18.12,15930.69,0.90
0,3,73.36,-83.72,-8.36,15930.69,0.90
0,3,63.76,-42.45,1.24,15930.69,0.90
0,3,56.48,25.11,8.52,15930.69,0.90
0,3,38.71,157.81,26.29,15930.69,0.90
0,3,56.75,82.54,8.25,15930.69,0.90
0,3,61.47,64.10,3.53,15930.69,0.90
0,3,68.07,31.38,-3.07,15930.69,0.90
0,3,76.52,-30.90,-11.52,15930.69,0.90
0,3,83.67,-122.64,-18.67,15930.69,0.90
0,3,79.44,-108.94,-14.44,15930.69,0.90
0,3,40.96,117.32,24.04,15930.69,0.90
0,3,61.47,49.92,3.53,15930.69,0.90
0,3,63.76,48.22,1.24,15930.69,0.90
0,3,68.07,27.71,-3.07,15930.69,0.90
0,3,73.36,-24.03,-8.36,15930.69,0.90
0,3,83.67,-127.47,-18.67,15930.69,0.90
0,3,77.47,-101.29,-12.47,15930.69,0.90
0,3,69.62,-70.40,-4.62,15930.69,0.90
0,3,66.94,-58.01,-1.94,15930.69,0.90
0,3,59.03,4.58,5.97,15930.69,0.90
0,3,40.34,152.34,24.66,15930.69,0.90
0,3,57.87,76.84,7.13,15930.69,0.90
0,3,60.23,69.44,4.77,15930.69,0.90
0,3,65.14,48.11,-0.14,15930.69,0.90
0,3,75.14,-35.75,-10.14,15930.69,0.90
0,3,80.98,-67.05,-15.98,15930.69,0.90
0,3,73.79,-81.38,-8.79,15930.69,0.90
0,3,72.92,-82.66,-7.92,15930.69,0.90
0,3,64.10,-44.45,0.90,15930.69,0.90
0,3,42.58,139.45,22.42,15930.69,0.90
0,3,61.16,65.90,3.84,15930.69,0.90
0,3,71.24,2.65,-6.24,15930.69,0.90
0,3,73.79,-49.55,-8.79,15930.69,0.90
0,3,72.92,-82.31,-7.92,15930.69,0.90
0,3,66.94,-47.63,-1.94,15930.69,0.90
0,3,65.14,-32.22,-0.14,15930.69,0.90
0,3,64.10,-3.73,0.90,15930.69,0.90
0,3,60.23,24.70,4.77,15930.69,0.90
0,3,61.16,45.55,3.84,15930.69,0.90
0,3,65.14,42.48,-0.14,15930.69,0.90
0,3,68.07,20.44,-3.07,15930.69,0.90
0,3,72.92,-36.11,-7.92,15930.69,0.90
0,3,71.24,-68.67,-6.24,15930.69,0.90
0,3,72.92,-38.07,-7.92,15930.69,0.90
0,3,68.45,-35.61,-3.45,15930.69,0.90
0,3,63.43,-20.89,1.57,15930.69,0.90
0,3,66.58,-45.04,-1.58,15930.69,0.90
0,3,66.58,-50.92,-1.58,15930.69,0.90
0,3,65.14,-13.17,-0.14,15930.69,0.90
0,3,65.14,-19.28,-0.14,15930.69,0.90
0,3,63.76,-0.34,1.24,15930.69,0.90
0,4,26.89,165.50,38.11,15930.69,0.90
0,4,26.18,146.45,38.82,15930.69,0.90
0,4,27.89,141.17,37.11,15930.69,0.90
0,4,24.28,151.32,40.72,15930.69,0.90
0,4,38.56,111.20,26.44,15930.69,0.90
0,4,50.77,77.37,14.23,15930.69,0.90
0,4,85.37,-55.50,-20.37,15930.69,0.90
0,4,100.00,-148.31,-35.00,15930.69,0.90
0,4,80.98,-79.93,-15.98,15930.69,0.90
0,4,66.94,-46.77,-1.94,15930.69,0.90
0,4,64.10,-19.11,0.90,15930.69,0.90
0,4,55.67,32.94,9.33,15930.69,0.90
0,4,66.94,12.53,-1.94,15930.69,0.90
0,4,64.45,38.65,0.55,15930.69,0.90
0,4,72.92,-13.81,-7.92,15930.69,0.90
0,4,75.59,-58.37,-10.59,15930.69,0.90
0,4,75.59,-67.01,-10.59,15930.69,0.90
0,4,69.22,-45.54,-4.22,15930.69,0.90
0,4,65.14,-35.44,-0.14,15930.69,0.90
0,4,61.47,9.98,3.53,15930.69,0.90
0,4,61.47,46.00,3.53,15930.69,0.90
0,4,64.45,39.86,0.55,15930.69,0.90
0,4,75.59,-19.23,-10.59,15930.69,0.90
0,4,93.51,-117.10,-28.51,15930.69,0.90
0,4,79.95,-79.19,-14.95,15930.69,0.90
0,4,65.14,-29.21,-0.14,15930.69,0.90
0,4,62.44,-19.36,2.56,15930.69,0.90
0,4,61.16,-5.56,3.84,15930.69,0.90
0,4,61.16,9.79,3.84,15930.69,0.90
0,4,42.75,113.33,22.25,15930.69,0.90
0,4,62.76,43.63,2.24,15930.69,0.90
0,4,69.62,14.18,-4.62,15930.69,0.90
0,4,77.47,-45.82,-12.47,15930.69,0.90
0,4,79.95,-49.19,-14.95,15930.69,0.90
0,4,81.51,-83.55,-16.51,15930.69,0.90
0,4,72.92,-59.54,-7.92,15930.69,0.90
0,4,66.58,-44.37,-1.58,15930.69,0.90
0,4,58.74,-5.31,6.26,15930.69,0.90
0,4,57.87,21.32,7.13,15930.69,0.90
0,4,56.75,55.33,8.25,15930.69,0.90
0,4,59.93,51.57,5.07,15930.69,0.90
0,4,66.94,29.04,-1.94,15930.69,0.90
0,4,83.12,-67.23,-18.12,15930.69,0.90
0,4,69.62,-45.52,-4.62,15930.69,0.90
0,4,74.68,-64.10,-9.68,15930.69,0.90
0,4,68.07,-45.65,-3.07,15930.69,0.90
0,4,62.44,-22.55,2.56,15930.69,0.90
0,4,60.23,3.00,4.77,15930.69,0.90
0,4,59.62,53.14,5.38,15930.69,0.90
0,4,63.76,40.03,1.24,15930.69,0.90
0,4,72.92,-6.43,-7.92,15930.69,0.90
0,4,75.59,-49.30,-10.59,15930.69,0.90
0,4,73.79,-61.97,-8.79,15930.69,0.90
0,4,69.62,-50.30,-4.62,15930.69,0.90
0,4,65.50,-27.93,-0.50,15930.69,0.90
0,4,63.76,-15.48,1.24,15930.69,0.90
0,4,62.44,-2.98,2.56,15930.69,0.90
0,4,45.04,78.20,19.96,15930.69,0.90
0,4,68.07,23.08,-3.07,15930.69,0.90
0,4,73.36,-14.19,-8.36,15930.69,0.90
0,4,71.65,-37.29,-6.65,15930.69,0.90
