Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
0,2,66.46,-21.29,-1.46,22435.39
0,2,66.00,-18.48,-1.00,22435.39
0,2,65.21,-14.73,-0.21,22435.39
0,2,63.36,-2.01,1.64,22435.39
0,2,62.98,2.35,2.02,22435.39
0,2,62.49,8.22,2.51,22435.39
0,2,62.22,13.06,2.78,22435.39
0,2,61.20,24.84,3.80,22435.39
0,2,60.87,28.90,4.13,22435.39
0,2,61.62,30.34,3.38,22435.39
0,2,62.46,26.67,2.54,22435.39
0,2,62.71,25.08,2.29,22435.39
0,2,62.94,24.59,2.06,22435.39
0,2,61.78,30.56,3.22,22435.39
0,2,60.99,34.33,4.01,22435.39
0,2,62.24,28.19,2.76,22435.39
0,2,62.39,25.51,2.61,22435.39
0,2,61.52,29.08,3.48,22435.39
0,2,64.51,15.47,0.49,22435.39
0,2,65.02,13.03,-0.02,22435.39
0,2,64.14,17.50,0.86,22435.39
0,2,64.50,17.08,0.50,22435.39
0,2,65.05,12.81,-0.05,22435.39
0,2,64.97,13.06,0.03,22435.39
0,2,65.16,12.12,-0.16,22435.39
0,2,64.62,14.95,0.38,22435.39
0,2,64.29,16.47,0.71,22435.39
0,2,65.40,9.72,-0.40,22435.39
0,2,67.35,-2.81,-2.35,22435.39
0,2,67.71,-9.50,-2.71,22435.39
0,2,66.35,2.32,-1.35,22435.39
0,2,65.62,3.77,-0.62,22435.39
0,2,69.93,-33.35,-4.93,22435.39
0,2,70.84,-44.42,-5.84,22435.39
0,2,68.80,-29.68,-3.80,22435.39
0,2,67.35,-26.85,-2.35,22435.39
0,2,66.24,-21.60,-1.24,22435.39
0,2,66.75,-23.94,-1.75,22435.39
0,2,67.89,-29.53,-2.89,22435.39
0,2,67.92,-29.48,-2.92,22435.39
0,2,67.85,-29.03,-2.85,22435.39
0,2,66.89,-23.22,-1.89,22435.39
0,2,65.16,-14.79,-0.16,22435.39
0,2,62.87,0.83,2.13,22435.39
0,2,61.21,15.07,3.79,22435.39
0,2,60.85,22.19,4.15,22435.39
0,2,60.62,29.32,4.38,22435.39
0,2,60.32,36.93,4.68,22435.39
0,2,60.09,37.88,4.91,22435.39
0,2,59.93,38.46,5.07,22435.39
0,2,60.79,33.04,4.21,22435.39
0,3,24.05,385.23,40.95,9130.09
0,3,38.92,212.14,26.08,9130.09
0,3,39.63,209.14,25.37,9130.09
0,3,39.80,208.33,25.20,9130.09
0,3,39.86,207.99,25.14,9130.09
0,3,39.90,207.80,25.10,9130.09
0,3,39.92,207.68,25.08,9130.09
0,3,39.93,207.60,25.07,9130.09
0,3,44.37,176.22,20.63,9130.09
0,3,85.12,-108.36,-20.12,9130.09
0,3,89.50,-204.76,-24.50,9130.09
0,3,88.96,-201.08,-23.96,9130.09
0,3,75.12,-112.09,-10.12,9130.09
0,3,55.23,24.06,9.77,9130.09
0,3,47.56,165.98,17.44,9130.09
0,3,50.59,145.03,14.41,9130.09
0,3,71.57,6.66,-6.57,9130.09
0,3,88.95,-202.54,-23.95,9130.09
0,3,87.66,-192.43,-22.66,9130.09
0,3,71.47,-95.35,-6.47,9130.09
0,3,54.83,35.43,10.17,9130.09
0,3,47.79,163.83,17.21,9130.09
0,3,49.09,154.77,15.91,9130.09
0,3,60.41,82.97,4.59,9130.09
0,3,82.31,-110.36,-17.31,9130.09
0,3,88.43,-197.81,-23.43,9130.09
0,3,78.70,-138.00,-13.70,9130.09
0,3,67.05,-79.13,-2.05,9130.09
0,3,57.24,14.42,7.76,9130.09
0,3,50.93,132.26,14.07,9130.09
0,3,50.00,150.76,15.00,9130.09
0,3,54.89,118.63,10.11,9130.09
0,3,65.59,61.74,-0.59,9130.09
0,3,83.83,-115.54,-18.83,9130.09
0,3,88.66,-201.47,-23.66,9130.09
0,3,78.81,-145.14,-13.81,9130.09
0,3,67.75,-80.39,-2.75,9130.09
0,3,54.94,29.94,10.06,9130.09
0,3,50.93,124.40,14.07,9130.09
0,3,49.32,154.46,15.68,9130.09
0,3,54.34,124.74,10.66,9130.09
0,3,56.19,122.69,8.81,9130.09
0,3,73.30,-8.58,-8.30,9130.09
0,3,82.36,-150.66,-17.36,9130.09
0,3,79.85,-135.69,-14.85,9130.09
0,3,70.89,-101.02,-5.89,9130.09
0,3,61.47,-38.38,3.53,9130.09
0,3,56.22,36.03,8.78,9130.09
0,3,54.50,125.11,10.50,9130.09
0,3,54.38,130.82,10.62,9130.09
0,3,58.19,114.17,6.81,9130.09
0,3,66.15,56.26,-1.15,9130.09
0,3,78.43,-116.47,-13.43,9130.09
0,3,88.22,-200.80,-23.22,9130.09
0,3,82.71,-163.81,-17.71,9130.09
0,3,74.24,-115.92,-9.24,9130.09
0,3,68.27,-82.57,-3.27,9130.09
0,3,63.95,-57.09,1.05,9130.09
0,3,60.54,-16.07,4.46,9130.09
0,3,59.74,21.16,5.26,9130.09
0,3,59.43,59.06,5.57,9130.09
0,3,59.40,95.95,5.60,9130.09
0,3,60.75,89.45,4.25,9130.09
0,3,66.31,53.75,-1.31,9130.09
0,3,74.86,-37.41,-9.86,9130.09
0,3,77.15,-114.10,-12.15,9130.09
0,3,77.02,-132.83,-12.02,9130.09
0,3,74.34,-117.46,-9.34,9130.09
0,3,67.49,-79.72,-2.49,9130.09
0,3,65.86,-70.48,-0.86,9130.09
0,3,62.86,-44.79,2.14,9130.09
0,3,62.54,-26.60,2.46,9130.09
0,3,61.58,-1.23,3.42,9130.09
0,3,61.01,27.65,3.99,9130.09
0,3,60.05,64.16,4.95,9130.09
0,3,62.10,75.62,2.90,9130.09
0,3,64.24,70.05,0.76,9130.09
0,3,66.14,56.57,-1.14,9130.09
0,3,67.60,36.02,-2.60,9130.09
0,3,71.93,-23.95,-6.93,9130.09
0,3,73.60,-84.94,-8.60,9130.09
0,3,74.17,-118.03,-9.17,9130.09
0,3,72.33,-106.85,-7.33,9130.09
0,3,66.19,-70.50,-1.19,9130.09
0,3,59.72,-5.44,5.28,9130.09
0,3,58.38,41.95,6.62,9130.09
0,3,57.05,98.55,7.95,9130.09
0,3,55.96,117.13,9.04,9130.09
0,3,56.65,112.92,8.35,9130.09
0,3,58.48,102.66,6.52,9130.09
0,3,60.47,90.73,4.53,9130.09
0,3,64.41,67.60,0.59,9130.09
0,3,67.68,38.97,-2.68,9130.09
0,3,69.57,9.28,-4.57,9130.09
0,3,72.19,-45.75,-7.19,9130.09
0,3,72.57,-97.20,-7.57,9130.09
0,3,68.74,-85.78,-3.74,9130.09
0,3,66.63,-74.34,-1.63,9130.09
0,3,62.22,-38.43,2.78,9130.09
0,3,59.06,15.48,5.94,9130.09
0,3,55.75,87.59,9.25,9130.09
0,3,56.05,116.49,8.95,9130.09
0,3,57.38,108.74,7.62,9130.09
0,3,60.30,90.60,4.70,9130.09
0,3,60.60,97.74,4.40,9130.09
0,3,64.41,72.38,0.59,9130.09
0,3,68.91,8.01,-3.91,9130.09
