Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
2,5,51.28,-6.40,-1.28,5793.20,0.88
2,5,51.26,-6.36,-1.26,5793.20,0.88
2,5,51.37,-6.86,-1.37,5793.20,0.88
2,5,51.67,-8.38,-1.67,5793.20,0.88
2,5,51.84,-9.28,-1.84,5793.20,0.88
2,5,52.03,-10.20,-2.03,5793.20,0.88
2,5,52.10,-10.50,-2.10,5793.20,0.88
2,5,52.25,-11.30,-2.25,5793.20,0.88
2,5,52.39,-11.96,-2.39,5793.20,0.88
2,5,52.45,-12.31,-2.45,5793.20,0.88
2,5,52.51,-12.61,-2.51,5793.20,0.88
2,5,52.85,-14.31,-2.85,5793.20,0.88
2,5,53.12,-15.68,-3.12,5793.20,0.88
2,5,53.27,-16.42,-3.27,5793.20,0.88
2,5,53.30,-16.59,-3.30,5793.20,0.88
2,5,53.40,-17.02,-3.40,5793.20,0.88
2,5,53.35,-16.58,-3.35,5793.20,0.88
2,5,53.24,-16.03,-3.24,5793.20,0.88
2,5,53.37,-16.88,-3.37,5793.20,0.88
2,5,53.58,-17.94,-3.58,5793.20,0.88
2,5,53.67,-18.31,-3.67,5793.20,0.88
2,5,53.61,-18.07,-3.61,5793.20,0.88
2,5,53.68,-18.39,-3.68,5793.20,0.88
2,5,53.50,-17.49,-3.50,5793.20,0.88
2,5,53.14,-15.68,-3.14,5793.20,0.88
2,5,52.69,-13.41,-2.69,5793.20,0.88
2,5,52.00,-9.91,-2.00,5793.20,0.88
2,5,51.46,-7.26,-1.46,5793.20,0.88
2,6,19.04,125.64,30.96,5793.20,0.88
2,6,22.58,88.21,27.42,5793.20,0.88
2,6,26.55,75.41,23.45,5793.20,0.88
2,6,29.54,65.92,20.46,5793.20,0.88
2,6,31.37,60.13,18.63,5793.20,0.88
2,6,32.46,56.70,17.54,5793.20,0.88
2,6,33.13,54.60,16.87,5793.20,0.88
2,6,34.62,49.41,15.38,5793.20,0.88
2,6,40.14,30.46,9.86,5793.20,0.88
2,6,51.11,-5.39,-1.11,5793.20,0.88
2,6,58.37,-27.95,-8.37,5793.20,0.88
2,6,61.38,-37.22,-11.38,5793.20,0.88
2,6,62.51,-40.55,-12.51,5793.20,0.88
2,6,62.89,-41.60,-12.89,5793.20,0.88
2,6,63.43,-43.61,-13.43,5793.20,0.88
2,6,63.45,-43.65,-13.45,5793.20,0.88
2,6,63.47,-43.71,-13.47,5793.20,0.88
2,6,63.76,-44.65,-13.76,5793.20,0.88
2,6,63.89,-45.05,-13.89,5793.20,0.88
2,6,63.62,-44.05,-13.62,5793.20,0.88
2,6,62.65,-40.86,-12.65,5793.20,0.88
2,6,60.61,-33.99,-10.61,5793.20,0.88
2,6,58.49,-27.17,-8.49,5793.20,0.88
2,6,56.49,-20.73,-6.49,5793.20,0.88
2,6,54.79,-15.36,-4.79,5793.20,0.88
2,6,54.18,-13.52,-4.18,5793.20,0.88
2,6,54.48,-14.61,-4.48,5793.20,0.88
2,6,55.16,-16.90,-5.16,5793.20,0.88
2,6,55.99,-19.53,-5.99,5793.20,0.88
2,6,56.19,-20.06,-6.19,5793.20,0.88
2,6,56.46,-21.03,-6.46,5793.20,0.88
2,6,56.59,-21.45,-6.59,5793.20,0.88
2,6,56.76,-22.04,-6.76,5793.20,0.88
2,6,57.37,-24.04,-7.37,5793.20,0.88
2,6,58.15,-26.55,-8.15,5793.20,0.88
2,6,59.05,-29.48,-9.05,5793.20,0.88
2,6,59.95,-32.40,-9.95,5793.20,0.88
2,6,60.21,-33.19,-10.21,5793.20,0.88
2,6,60.18,-33.04,-10.18,5793.20,0.88
2,6,59.78,-31.67,-9.78,5793.20,0.88
2,6,59.28,-30.00,-9.28,5793.20,0.88
2,6,58.62,-27.85,-8.62,5793.20,0.88
2,6,57.62,-24.60,-7.62,5793.20,0.88
2,6,56.53,-21.06,-6.53,5793.20,0.88
2,6,55.98,-19.29,-5.98,5793.20,0.88
2,6,55.75,-18.62,-5.75,5793.20,0.88
2,6,55.59,-18.10,-5.59,5793.20,0.88
2,6,55.25,-16.82,-5.25,5793.20,0.88
2,6,55.03,-16.30,-5.03,5793.20,0.88
2,6,55.02,-16.26,-5.02,5793.20,0.88
2,6,54.85,-15.71,-4.85,5793.20,0.88
2,6,54.49,-14.54,-4.49,5793.20,0.88
2,6,54.23,-13.70,-4.23,5793.20,0.88
2,6,54.00,-12.98,-4.00,5793.20,0.88
2,6,53.95,-12.83,-3.95,5793.20,0.88
2,6,54.14,-13.44,-4.14,5793.20,0.88
2,6,54.20,-13.66,-4.20,5793.20,0.88
2,6,54.35,-14.16,-4.35,5793.20,0.88
2,6,54.47,-14.58,-4.47,5793.20,0.88
2,6,54.37,-14.22,-4.37,5793.20,0.88
2,6,54.37,-14.22,-4.37,5793.20,0.88
2,6,54.47,-14.57,-4.47,5793.20,0.88
2,6,54.50,-14.61,-4.50,5793.20,0.88
2,6,54.72,-15.36,-4.72,5793.20,0.88
2,6,55.02,-16.30,-5.02,5793.20,0.88
2,6,55.20,-16.88,-5.20,5793.20,0.88
2,6,55.34,-17.36,-5.34,5793.20,0.88
2,6,55.34,-17.35,-5.34©ºÊšr’‚b‚rÂÂj
2,6,55.34,-17.34,-5.34,5793.20,0.88
2,6,55.58,-18.11,-5.58,5793.20,0.88
2,6,55.57,-18.04,-5.57,5793.20,0.88
2,6,55.39,-17.49,-5.39,5793.20,0.88
2,6,55.37,-17.43,-5.37,5793.20,0.88
2,6,55.35,-17.35,-5.35,5793.20,0.88
2,6,55.40,-17.50,-5.40,5793.20,0.88
2,6,55.30,-17.06,-5.30,5793.20,0.88
2,6,55.35,-17.37,-5.35,5793.20,0.88
2,6,55.34,-17.29,-5.34,5793.20,0.88
2,6,55.21,-16.87,-5.21,5793.20,0.88
2,6,54.94,-15.97,-4.94,5793.20,0.88
2,6,54.55,-14.68,-4.55,5793.20,0.88
2,6,54.35,-14.07,-4.35,5793.20,0.88
2,6,54.17,-13.50,-4.17,5793.20,0.88
2,6,53.96,-12.81,-3.96,5793.20,0.88
2,6,53.83,-12.38,-3.83,5793.20,0.88
2,6,53.72,-12.02,-3.72,5793.20,0.88
2,6,53.54,-11.36,-3.54,5793.20,0.88
2,6,53.33,-10.68,-3.33,5793.20,0.88
2,6,53.14,-10.04,-3.14,5793.20,0.88
2,6,53.00,-9.71,-3.00,5793.20,0.88
2,6,52.96,-9.60,-2.96,5793.20,0.88
2,6,52.93,-9.49,-2.93,5793.20,0.88
2,6,52.75,-8.84,-2.75,5793.20,0.88
2,6,52.80,-9.00,-2.80,5793.20,0.88
2,6,52.95,-9.48,-2.95,5793.20,0.88
2,6,52.99,-9.60,-2.99,5793.20,0.88
2,6,53.02,-9.69,-3.02,5793.20,0.88
2,6,53.04,-9.75,-3.04,5793.20,0.88
2,6,53.02,-9.72,-3.02,5793.20,0.88
2,6,53.13,-10.05,-3.13,5793.20,0.88
2,6,53.49,-11.36,-3.49,5793.20,0.88
2,6,53.63,-11.63,-3.63,5793.20,0.88
2,6,53.89,-12.50,-3.89,5793.20,0.88
2,6,54.65,-15.20,-4.65,5793.20,0.88
2,6,55.18,-16.87,-5.18,5793.20,0.88
2,6,55.60,-18.17,-5.60,5793.20,0.88
2,6,55.83,-18.91,-5.83,5793.20,0.88
2,6,55.90,-19.15,-5.90,5793.20,0.88
2,6,55.97,-19.35,-5.97,5793.20,0.88
2,6,55.92,-19.18,-5.92,5793.20,0.88
2,6,55.90,-19.13,-5.90,5793.20,0.88
2,6,55.63,-18.25,-5.63,5793.20,0.88
2,6,55.57,-18.11,-5.57,5793.20,0.88
2,6,55.59,-18.12,-5.59,5793.20,0.88
2,6,55.51,-17.84,-5.51,5793.20,0.88
2,6,55.19,-16.78,-5.19,5793.20,0.88
2,6,54.76,-15.38,-4.76,5793.20,0.88
3,0,19.04,185.91,30.96,5793.20,0.86
3,0,21.82,153.04,28.18,5793.20,0.86
3,0,25.46,136.87,24.54,5793.20,0.86
3,0,28.64,122.98,21.36,5793.20,0.86
3,0,30.77,113.76,19.23,5793.20,0.86
3,0,33.36,102.06,16.64,5793.20,0.86
3,0,46.95,39.57,3.05,5793.20,0.86
3,0,57.21,-15.42,-7.21,5793.20,0.86
3,0,61.08,-60.27,-11.08,5793.20,0.86
3,0,62.63,-85.17,-12.63,5793.20,0.86
3,0,63.39,-88.39,-13.39,5793.20,0.86
3,0,63.81,-90.21,-13.81,5793.20,0.86
3,0,62.84,-85.62,-12.84,5793.20,0.86
3,0,58.40,-65.17,-8.40,5793.20,0.86
3,0,50.12,-27.99,-0.12,5793.20,0.86
3,0,42.91,16.46,7.09,5793.20,0.86
3,0,39.33,59.16,10.67,5793.20,0.86
3,0,37.79,83.28,12.21,5793.20,0.86
3,0,38.68,78.69,11.32,5793.20,0.86
3,0,43.01,58.65,6.99,5793.20,0.86
3,0,52.62,13.67,-2.62,5793.20,0.86
3,0,58.71,-31.65,-8.71,5793.20,0.86
3,0,61.43,-73.74,-11.43,5793.20,0.86
3,0,62.70,-85.42,-12.70,5793.20,0.86
3,0,63.37,-88.33,-13.37,5793.20,0.86
3,0,63.77,-90.06,-13.77,5793.20,0.86
3,0,63.68,-89.65,-13.68,5793.20,0.86
3,0,63.07,-86.81,-13.07,5793.20,0.86
3,0,61.64,-80.26,-11.64,5793.20,0.86
3,0,58.79,-67.24,-8.79,5793.20,0.86
3,0,54.90,-49.90,-4.90,5793.20,0.86
3,0,50.33,-29.28,-0.33,5793.20,0.86
3,0,46.63,-7.83,3.37,5793.20,0.86
3,0,44.90,12.20,5.10,5793.20,0.86
3,0,44.28,30.81,5.72,5793.20,0.86
3,0,43.91,49.76,6.09,5793.20,0.86
3,0,44.54,53.05,5.46,5793.20,0.86
3,0,46.17,45.64,3.83,5793.20,0.86
3,0,50.07,27.87,-0.07,5793.20,0.86
3,0,55.02,-3.26,-5.02,5793.20,0.86
3,0,58.94,-42.58,-8.94,5793.20,0.86
3,0,61.18,-78.87,-11.18,5793.20,0.86
3,0,62.42,-84.18,-12.42,5793.20,0.86
3,0,62.95,-86.26,-12.95,5793.20,0.86
3,0,60.89,-76.80,-10.89,5793.20,0.86
3,0,56.71,-57.94,-6.71,5793.20,0.86
3,0,52.34,-38.64,-2.34,5793.20,0.86
3,0,48.40,-19.91,1.60,5793.20,0.86
3,0,46.08,-0.91,3.92,5793.20,0.86
3,0,44.49,20.53,5.51,5793.20,0.86
3,0,43.96,39.82,6.04,5793.20,0.86
3,0,43.81,56.42,6.19,5793.20,0.86
3,0,44.72,52.22,5.28,5793.20,0.86
3,0,46.56,43.81,3.44,5793.20,0.86
3,0,49.59,30.23,0.41,5793.20,0.86
3,0,53.23,8.59,-3.23,5793.20,0.86
3,0,57.59,-27.79,-7.59,5793.20,0.86
3,0,60.37,-67.06,-10.37,5793.20,0.86
3,0,61.94,-82.12,-11.94,5793.20,0.86
3,0,62.63,-85.03,-12.63,5793.20,0.86
3,0,61.99,-81.89,-11.99,5793.20,0.86
3,0,59.67,-71.40,-9.67,5793.20,0.86
3,0,55.98,-54.76,-5.98,5793.20,0.86
3,0,51.17,-33.47,-1.17,5793.20,0.86
3,0,47.42,-13.12,2.58,5793.20,0.86
3,0,45.33,7.44,4.67,5793.20,0.86
3,0,43.68,31.13,6.32,5793.20,0.86
3,0,42.74,55.14,7.26,5793.20,0.86
3,0,42.68,61.42,7.32,5793.20,0.86
3,0,42.97,60.01,7.03,5793.20,0.86
3,0,43.84,56.03,6.16,5793.20,0.86
3,0,45.57,48.50,4.43,5793.20,0.86
3,0,48.85,33.86,1.15,5793.20,0.86
3,0,54.05,4.37,-4.05,5793.20,0.86
3,0,57.93,-31.43,-7.93,5793.20,0.86
3,0,60.35,-69.42,-10.35,5793.20,0.86
3,0,61.54,-80.38,-11.54,5793.20,0.86
3,0,62.07,-82.66,-12.07,5793.20,0.86
3,0,60.85,-76.75,-10.85,5793.20,0.86
3,0,58.08,-64.24,-8.08,5793.20,0.86
3,0,54.74,-49.34,-4.74,5793.20,0.86
3,0,51.27,-33.99,-1.27,5793.20,0.86
3,0,48.65,-21.11,1.35,5793.20,0.86
3,0,46.30,-2.39,3.70,5793.20,0.86
3,0,44.93,16.87,5.07,5793.20,0.86
3,0,43.91,37.94,6.09,5793.20,0.86
3,0,43.45,58.12,6.55,5793.20,0.86
3,0,43.59,57.37,6.41,5793.20,0.86
3,0,44.13,54.92,5.87,5793.20,0.86
3,0,45.08,50.55,4.92,5793.20,0.86
3,0,46.51,44.04,3.49,5793.20,0.86
3,0,49.87,28.88,0.13,5793.20,0.86
3,0,54.90,-1.99,-4.90,5793.20,0.86
3,0,58.87,-40.81,-8.87,5793.20,0.86
3,0,61.15,-78.72,-11.15,5793.20,0.86
3,0,62.40,-84.11,-12.40,5793.20,0.86
3,0,62.51,-83.97,-12.51,5793.20,0.86
3,0,61.03,-77.17,-11.03,5793.20,0.86
3,0,58.24,-64.63,-8.24,5793.20,0.86
3,0,54.78,-49.25,-4.78,5793.20,0.86
3,0,51.79,-36.54,-1.79,5793.20,0.86
3,0,49.13,-24.02,0.87,5793.20,0.86
3,0,47.09,-8.80,2.91,5793.20,0.86
3,0,45.70,8.24,4.30,5793.20,0.86
3,0,44.84,26.07,5.16,5793.20,0.86
3,0,44.14,45.28,5.86,5793.20,0.86
3,0,44.19,54.72,5.81,5793.20,0.86
3,0,44.68,52.42,5.32,5793.20,0.86
3,0,45.95,46.67,4.05,5793.20,0.86
3,0,47.56,39.83,2.44,5793.20,0.86
3,0,50.80,24.34,-0.80,5793.20,0.86
3,0,55.13,-4.84,-5.13,5793.20,0.86
3,0,58.86,-42.87,-8.86,5793.20,0.86
3,0,60.79,-77.16,-10.79,5793.20,0.86
3,0,61.80,-81.51,-11.80,5793.20,0.86
3,0,61.07,-77.88,-11.07,5793.20,0.86
3,0,59.45,-70.51,-9.45,5793.20,0.86
3,1,19.52,182.89,30.48,5793.20,0.86
3,1,24.87,124.60,25.13,5793.20,0.86
3,1,28.89,104.90,21.11,5793.20,0.86
3,1,31.17,93.79,18.83,5793.20,0.86
3,1,32.42,87.71,17.58,5793.20,0.86
3,1,33.79,80.50,16.21,5793.20,0.86
3,1,40.28,46.71,9.72,5793.20,0.86
3,1,52.62,-15.24,-2.62,5793.20,0.86
3,1,59.18,-46.78,-9.18,5793.20,0.86
3,1,61.77,-59.19,-11.77,5793.20,0.86
3,1,62.92,-64.79,-12.92,5793.20,0.86
3,1,63.53,-67.74,-13.53,5793.20,0.86
3,1,63.89,-69.49,-13.89,5793.20,0.86
3,1,63.32,-66.49,-13.32,5793.20,0.86
3,1,61.49,-57.10,-11.49,5793.20,0.86
3,1,58.06,-39.54,-8.06,5793.20,0.86
3,1,52.98,-13.98,-2.98,5793.20,0.86
3,1,49.21,4.54,0.79,5793.20,0.86
3,1,47.77,11.25,2.23,5793.20,0.86
3,1,48.06,9.42,1.94,5793.20,0.86
3,1,49.19,3.66,0.81,5793.20,0.86
3,1,52.00,-10.66,-2.00,5793.20,0.86
3,1,55.25,-26.33,-5.25,5793.20,0.86
3,1,58.62,-43.69,-8.62,5793.20,0.86
3,1,60.82,-54.44,-10.82,5793.20,0.86
3,1,61.93,-59.84,-11.93,5793.20,0.86
3,1,61.47,-57.13,-11.47,5793.20,0.86
3,1,60.51,-52.36,-10.51,5793.20,0.86
3,1,58.78,-43.50,-8.78,5793.20,0.86
3,1,56.12,-30.14,-6.12,5793.20,0.86
3,1,53.89,-19.09,-3.89,5793.20,0.86
3,1,52.51,-12.31,-2.51,5793.20,0.86
3,1,51.90,-9.53,-1.90,5793.20,0.86
3,1,51.84,-9.26,-1.84,5793.20,0.86
3,1,52.23,-11.25,-2.23,5793.20,0.86
3,1,52.30,-11.54,-2.30,5793.20,0.86
3,1,52.51,-12.62,-2.51,5793.20,0.86
3,1,52.89,-14.52,-2.89,5793.20,0.86
3,1,53.26,-16.33,-3.26,5793.20,0.86
3,1,53.83,-19.24,-3.83,5793.20,0.86
3,1,54.32,-21.67,-4.32,5793.20,0.86
3,1,54.67,-23.24,-4.67,5793.20,0.86
3,1,55.23,-26.24,-5.23,5793.20,0.86
3,1,55.45,-27.30,-5.45,5793.20,0.86
3,1,55.66,-28.29,-5.66,5793.20,0.86
3,1,55.57,-27.81,-5.57,5793.20,0.86
3,1,55.37,-26.83,-5.37,5793.20,0.86
3,1,54.86,-24.04,-4.86,5793.20,0.86
3,1,54.44,-22.12,-4.44,5793.20,0.86
3,1,53.90,-19.43,-3.90,5793.20,0.86
3,1,53.50,-17.40,-3.50,5793.20,0.86
3,1,52.74,-13.64,-2.74,5793.20,0.86
3,1,52.35,-11.64,-2.35,5793.20,0.86
3,1,52.21,-11.00,-2.21,5793.20,0.86
3,1,52.02,-10.05,-2.02,5793.20,0.86
3,1,51.75,-8.68,-1.75,5793.20,0.86
3,1,51.31,-6.53,-1.31,5793.20,0.86
3,1,51.12,-5.61,-1.12,5793.20,0.86
3,1,51.09,-5.47,-1.09,5793.20,0.86
3,1,51.14,-5.72,-1.14,5793.20,0.86
3,1,51.27,-6.42,-1.27,5793.20,0.86
3,1,51.62,-8.18,-1.62,5793.20,0.86
3,1,52.01,-10.10,-2.01,5793.20,0.86
3,1,52.38,-12.00,-2.38,5793.20,0.86
3,1,52.47,-12.39,-2.47,5793.20,0.86
3,1,52.64,-13.25,-2.64,5793.20,0.86
3,1,52.65,-13.27,-2.65,5793.20,0.86
3,1,52.68,-13.42,-2.68,5793.20,0.86
3,1,52.69,-13.47,-2.69,5793.20,0.86
3,1,52.65,-13.25,-2.65,5793.20,0.86
3,1,52.66,-13.34,-2.66,5793.20,0.86
3,1,52.66,-13.22,-2.66,5793.20,0.86
3,1,52.70,-13.50,-2.70,5793.20,0.86
3,1,52.52,-12.57,-2.52,5793.20,0.86
3,1,52.41,-11.98,-2.41,5793.20,0.86
3,1,52.17,-10.73,-2.17,5793.20,0.86
3,1,51.95,-9.68,-1.95,5793.20,0.86
3,1,51.88,-9.40,-1.88,5793.20,0.86
3,1,51.69,-8.30,-1.69,5793.20,0.86
3,1,51.71,-8.54,-1.71,5793.20,0.86
3,1,51.62,-8.10,-1.62,5793.20,0.86
3,1,51.54,-7.70,-1.54,5793.20,0.86
3,1,51.39,-6.95,-1.39,5793.20,0.86
3,1,51.26,-6.18,-1.26,5793.20,0.86
3,1,51.12,-5.56,-1.12,5793.20,0.86
3,1,51.06,-5.30,-1.06,5793.20,0.86
3,1,51.05,-5.23,-1.05,5793.20,0.86
3,1,51.13,-5.68,-1.13,5793.20,0.86
3,1,51.20,-5.94,-1.20,5793.20,0.86
3,1,51.46,-7.35,-1.46,5793.20,0.86
3,1,51.50,-7.54,-1.50,5793.20,0.86
3,1,51.73,-8.68,-1.73,5793.20,0.86
3,1,51.77,-8.89,-1.77,5793.20,0.86
3,1,51.86,-9.33,-1.86,5793.20,0.86
3,1,51.99,-10.01,-1.99,5793.20,0.86
3,1,52.19,-11.01,-2.19,5793.20,0.86
3,1,52.49,-12.51,-2.49,5793.20,0.86
3,1,52.74,-13.76,-2.74,5793.20,0.86
3,1,52.92,-14.64,-2.92,5793.20,0.86
3,1,53.28,-16.47,-3.28,5793.20,0.86
3,1,53.51,-17.60,-3.51,5793.20,0.86
3,1,53.66,-18.29,-3.66,5793.20,0.86
3,1,53.68,-18.41,-3.68,5793.20,0.86
3,1,53.74,-18.70,-3.74,5793.20,0.86
3,1,53.70,-18.51,-3.70,5793.20,0.86
3,1,53.73,-18.63,-3.73,5793.20,0.86
3,1,53.73,-18.65,-3.73,5793.20,0.86
3,1,53.62,-18.11,-3.62,5793.20,0.86
3,1,53.65,-18.25,-3.65,5793.20,0.86
3,1,53.58,-17.86,-3.58,5793.20,0.86
3,1,53.35,-16.74,-3.35,5793.20,0.86
3,1,53.04,-15.17,-3.04,5793.20,0.86
3,1,52.77,-13.79,-2.77,5793.20,0.86
3,1,52.48,-12.32,-2.48,5793.20,0.86
3,1,52.08,-10.19,-2.08,5793.20,0.86
3,1,51.84,-9.14,-1.84,5793.20,0.86
3,1,51.64,-8.15,-1.64,5793.20,0.86
3,2,18.85,155.29,31.15,5793.20,0.86
3,2,21.68,122.04,28.32,5793.20,0.86
3,2,25.38,107.10,24.62,5793.20,0.86
3,2,28.62,94.24,21.38,5793.20,0.86
3,2,30.77,85.76,19.23,5793.20,0.86
3,2,32.28,79.65,17.72,5793.20,0.86
3,2,37.39,58.68,12.61,5793.20,0.86
3,2,49.63,8.24,0.37,5793.20,0.86
3,2,58.02,-28.92,-8.02,5793.20,0.86
3,2,61.31,-50.60,-11.31,5793.20,0.86
3,2,62.71,-60.00,-12.71,5793.20,0.86
3,2,63.41,-62.76,-13.41,5793.20,0.86
3,2,63.67,-63.61,-13.67,5793.20,0.86
3,2,63.96,-64.89,-13.96,5793.20,0.86
3,2,63.40,-62.52,-13.40,5793.20,0.86
3,2,61.91,-56.26,-11.91,5793.20,0.86
3,2,58.28,-41.38,-8.28,5793.20,0.86
3,2,53.26,-21.14,-3.26,5793.20,0.86
3,2,48.82,-3.18,1.18,5793.20,0.86
3,2,46.68,7.38,3.32,5793.20,0.86
3,2,45.85,14.07,4.15,5793.20,0.86
3,2,46.87,12.61,3.13,5793.20,0.86
3,2,48.80,6.48,1.20,5793.20,0.86
3,2,52.03,-7.10,-2.03,5793.20,0.86
3,2,55.98,-26.58,-5.98,5793.20,0.86
3,2,58.74,-44.33,-8.74,5793.20,0.86
3,2,60.34,-50.63,-10.34,5793.20,0.86
3,2,61.01,-53.03,-11.01,5793.20,0.86
3,2,60.26,-49.96,-10.26,5793.20,0.86
3,2,58.95,-44.58,-8.95,5793.20,0.86
3,2,57.86,-40.17,-7.86,5793.20,0.86
3,2,56.28,-33.84,-6.28,5793.20,0.86
3,2,55.25,-29.73,-5.25,5793.20,0.86
3,2,54.12,-25.21,-4.12,5793.20,0.86
3,2,53.35,-22.17,-3.35,5793.20,0.86
3,2,53.02,-20.87,-3.02,5793.20,0.86
3,2,52.47,-18.65,-2.47,5793.20,0.86
3,2,52.14,-17.31,-2.14,5793.20,0.86
3,2,51.50,-14.69,-1.50,5793.20,0.86
3,2,51.24,-13.75,-1.24,5793.20,0.86
3,2,51.00,-12.74,-1.00,5793.20,0.86
3,2,51.03,-12.92,-1.03,5793.20,0.86
3,2,50.94,-12.60,-0.94,5793.20,0.86
3,2,51.35,-14.26,-1.35,5793.20,0.86
3,2,51.61,-15.29,-1.61,5793.20,0.86
3,2,51.75,-15.85,-1.75,5793.20,0.86
3,2,51.67,-15.52,-1.67,5793.20,0.86
3,2,51.64,-15.41,-1.64,5793.20,0.86
3,2,51.79,-16.01,-1.79,5793.20,0.86
3,2,52.04,-17.00,-2.04,5793.20,0.86
3,2,52.25,-17.85,-2.25,5793.20,0.86
3,2,52.46,-18.60,-2.46,5793.20,0.86
3,2,52.74,-19.85,-2.74,5793.20,0.86
3,2,53.16,-21.55,-3.16,5793.20,0.86
3,2,53.48,-22.80,-3.48,5793.20,0.86
3,2,53.30,-22.06,-3.30,5793.20,0.86
3,2,53.02,-20.89,-3.02,5793.20,0.86
3,2,52.87,-20.31,-2.87,5793.20,0.86
3,2,52.66,-19.45,-2.66,5793.20,0.86
3,2,52.31,-18.03,-2.31,5793.20,0.86
3,2,52.10,-17.21,-2.10,5793.20,0.86
3,2,52.01,-16.81,-2.01,5793.20,0.86
3,2,51.83,-16.11,-1.83,5793.20,0.86
3,2,51.70,-15.49,-1.70,5793.20,0.86
3,2,51.54,-14.95,-1.54,5793.20,0.86
3,2,51.32,-14.06,-1.32,5793.20,0.86
3,2,51.04,-12.93,-1.04,5793.20,0.86
3,2,50.78,-11.87,-0.78,5793.20,0.86
3,2,50.37,-10.24,-0.37,5793.20,0.86
3,2,50.12,-9.23,-0.12,5793.20,0.86
3,2,49.80,-7.81,0.20,5793.20,0.86
3,2,49.63,-6.95,0.37,5793.20,0.86
3,2,49.47,-5.92,0.53,5793.20,0.86
3,2,49.35,-4.90,0.65,5793.20,0.86
3,2,49.23,-3.80,0.77,5793.20,0.86
3,2,48.95,-1.84,1.05,5793.20,0.86
3,2,48.80,-0.24,1.20,5793.20,0.86
3,2,48.70,1.25,1.30,5793.20,0.86
3,2,48.53,3.16,1.47,5793.20,0.86
3,2,48.51,4.52,1.49,5793.20,0.86
3,2,48.43,6.21,1.57,5793.20,0.86
3,2,48.58,6.89,1.42,5793.20,0.86
3,2,48.77,7.28,1.23,5793.20,0.86
3,2,48.96,7.51,1.04,5793.20,0.86
3,2,49.03,8.14,0.97,5793.20,0.86
3,2,49.24,8.03,0.76,5793.20,0.86
3,2,49.59,7.09,0.41,5793.20,0.86
3,2,50.08,5.19,-0.08,5793.20,0.86
3,2,50.86,1.51,-0.86,5793.20,0.86
3,2,51.97,-4.24,-1.97,5793.20,0.86
3,2,53.40,-12.50,-3.40,5793.20,0.86
3,2,54.65,-21.15,-4.65,5793.20,0.86
3,2,55.07,-27.13,-5.07,5793.20,0.86
3,2,55.33,-30.01,-5.33,5793.20,0.86
3,2,55.39,-30.49,-5.39,5793.20,0.86
3,2,55.28,-30.03,-5.28,5793.20,0.86
3,2,55.14,-29.46,-5.14,5793.20,0.86
3,2,54.88,-28.21,-4.88,5793.20,0.86
3,2,54.68,-27.59,-4.68,5793.20,0.86
3,2,54.52,-26.93,-4.52,5793.20,0.86
3,2,54.48,-26.76,-4.48,5793.20,0.86
3,2,54.25,-25.79,-4.25,5793.20,0.86
3,2,53.95,-24.57,-3.95,5793.20,0.86
3,2,53.46,-22.55,-3.46,5793.20,0.86
3,2,52.84,-20.11,-2.84,5793.20,0.86
3,2,52.14,-17.30,-2.14,5793.20,0.86
3,2,51.67,-15.39,-1.67,5793.20,0.86
3,2,51.13,-13.25,-1.13,5793.20,0.86
3,2,50.78,-11.87,-0.78,5793.20,0.86
3,2,50.45,-10.60,-0.45,5793.20,0.86
3,2,50.27,-9.86,-0.27,5793.20,0.86
3,2,50.00,-8.78,-0.00,5793.20,0.86
3,2,49.81,-7.88,0.19,5793.20,0.86
3,2,49.62,-6.85,0.38,5793.20,0.86
3,2,49.33,-5.19,0.67,5793.20,0.86
3,2,49.08,-3.47,0.92,5793.20,0.86
3,2,49.01,-2.38,0.99,5793.20,0.86
3,3,19.03,146.50,30.97,5793.20,0.86
3,3,21.77,111.62,28.23,5793.20,0.86
3,3,25.39,97.20,24.61,5793.20,0.86
3,3,28.58,84.65,21.42,5793.20,0.86
3,3,30.73,76.26,19.27,5793.20,0.86
3,3,32.04,71.15,17.96,5793.20,0.86
3,3,35.66,56.31,14.34,5793.20,0.86
3,3,43.43,24.60,6.57,5793.20,0.86
3,3,53.96,-17.11,-3.96,5793.20,0.86
3,3,59.30,-37.54,-9.30,5793.20,0.86
3,3,61.73,-46.84,-11.73,5793.20,0.86
3,3,62.87,-51.23,-12.87,5793.20,0.86
3,3,63.48,-53.60,-13.48,5793.20,0.86
3,3,63.84,-55.03,-13.84,5793.20,0.86
3,3,64.08,-55.96,-14.08,5793.20,0.86
3,3,64.19,-56.38,-14.19,5793.20,0.86
3,3,64.32,-56.88,-14.32,5793.20,0.86
3,3,64.28,-56.72,-14.28,5793.20,0.86
3,3,63.22,-52.36,-13.22,5793.20,0.86
3,3,61.23,-44.30,-11.23,5793.20,0.86
3,3,58.67,-34.09,-8.67,5793.20,0.86
3,3,56.16,-24.10,-6.16,5793.20,0.86
3,3,53.95,-15.46,-3.95,5793.20,0.86
3,3,53.14,-12.42,-3.14,5793.20,0.86
3,3,53.19,-12.67,-3.19,5793.20,0.86
3,3,53.86,-15.46,-3.86,5793.20,0.86
3,3,54.46,-17.90,-4.46,5793.20,0.86
3,3,55.32,-21.21,-5.32,5793.20,0.86
