Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
13,2,53.60,54.53,11.40,5783.07,0.74
13,2,53.69,54.22,11.31,5783.07,0.74
13,2,53.84,53.57,11.16,5783.07,0.74
13,2,54.12,52.44,10.88,5783.07,0.74
13,2,54.26,51.86,10.74,5783.07,0.74
13,2,54.86,49.43,10.14,5783.07,0.74
13,2,55.24,47.95,9.76,5783.07,0.74
13,2,55.57,46.66,9.43,5783.07,0.74
13,2,55.40,47.31,9.60,5783.07,0.74
13,2,55.67,46.14,9.33,5783.07,0.74
13,2,55.72,46.07,9.28,5783.07,0.74
13,2,55.77,45.87,9.23,5783.07,0.74
13,2,55.60,46.54,9.40,5783.07,0.74
13,2,55.81,45.67,9.19,5783.07,0.74
13,2,56.12,44.42,8.88,5783.07,0.74
13,2,56.04,44.97,8.96,5783.07,0.74
13,2,56.35,43.50,8.65,5783.07,0.74
13,2,56.47,43.08,8.53,5783.07,0.74
13,2,56.11,44.54,8.89,5783.07,0.74
13,2,55.84,45.58,9.16,5783.07,0.74
13,2,55.55,46.74,9.45,5783.07,0.74
13,2,55.66,46.28,9.34,5783.07,0.74
13,2,55.40,47.38,9.60,5783.07,0.74
13,2,55.09,48.48,9.91,5783.07,0.74
13,2,54.83,49.81,10.17,5783.07,0.74
13,2,54.94,49.19,10.06,5783.07,0.74
13,2,54.70,50.19,10.30,5783.07,0.74
13,2,54.26,51.92,10.74,5783.07,0.74
13,2,54.16,52.35,10.84,5783.07,0.74
13,2,54.01,52.98,10.99,5783.07,0.74
13,2,53.42,55.34,11.58,5783.07,0.74
13,2,52.70,58.17,12.30,5783.07,0.74
13,2,52.46,59.14,12.54,5783.07,0.74
13,2,52.62,58.51,12.38,5783.07,0.74
13,2,52.71,58.14,12.29,5783.07,0.74
13,2,52.61,58.61,12.39,5783.07,0.74
13,2,52.28,59.90,12.72,5783.07,0.74
13,2,52.23,60.10,12.77,5783.07,0.74
13,2,51.79,61.88,13.21,5783.07,0.74
13,2,51.53,62.88,13.47,5783.07,0.74
13,2,51.02,64.95,13.98,5783.07,0.74
13,2,50.75,66.01,14.25,5783.07,0.74
13,2,50.65,66.39,14.35,5783.07,0.74
13,2,50.76,66.01,14.24,5783.07,0.74
13,2,50.80,65.82,14.20,5783.07,0.74
13,2,50.83,65.70,14.17,5783.07,0.74
13,2,50.93,65.25,14.07,5783.07,0.74
13,2,51.01,64.95,13.99,5783.07,0.74
13,2,51.49,62.98,13.51,5783.07,0.74
13,2,51.83,61.41,13.17,5783.07,0.74
13,2,52.71,58.07,12.29,5783.07,0.74
13,2,53.01,56.76,11.99,5783.07,0.74
13,2,54.00,52.87,11.00,5783.07,0.74
13,2,54.36,51.37,10.64,5783.07,0.74
13,2,55.19,48.09,9.81,5783.07,0.74
13,2,55.18,48.16,9.82,5783.07,0.74
13,2,55.45,47.13,9.55,5783.07,0.74
13,2,55.57,46.66,9.43,5783.07,0.74
13,2,55.57,46.67,9.43,5783.07,0.74
13,2,55.04,48.95,9.96,5783.07,0.74
13,2,54.98,49.08,10.02,5783.07,0.74
13,2,54.94,49.25,10.06,5783.07,0.74
13,2,54.41,51.36,10.59,5783.07,0.74
13,2,54.28,51.86,10.72,5783.07,0.74
13,2,54.03,52.90,10.97,5783.07,0.74
13,2,53.51,54.95,11.49,5783.07,0.74
13,2,52.87,57.80,12.13,5783.07,0.74
13,2,52.82,57.71,12.18,5783.07,0.74
13,2,52.80,57.80,12.20,5783.07,0.74
13,2,52.80,57.81,12.20,5783.07,0.74
13,3,17.74,228.80,47.26,5783.07,0.74
13,3,36.78,112.13,28.22,5783.07,0.74
13,3,39.39,103.43,25.61,5783.07,0.74
13,3,39.71,102.21,25.29,5783.07,0.74
13,3,39.82,101.79,25.18,5783.07,0.74
13,3,39.87,101.59,25.13,5783.07,0.74
13,3,39.90,101.47,25.10,5783.07,0.74
13,3,39.92,101.39,25.08,5783.07,0.74
13,3,39.93,101.34,25.07,5783.07,0.74
13,3,39.94,101.30,25.06,5783.07,0.74
13,3,39.95,101.27,25.05,5783.07,0.74
13,3,39.96,101.25,25.04,5783.07,0.74
13,3,39.96,101.23,25.04,5783.07,0.74
13,3,40.10,100.60,24.90,5783.07,0.74
13,3,44.32,82.23,20.68,5783.07,0.74
13,3,60.81,15.65,4.19,5783.07,0.74
13,3,64.01,3.32,0.99,5783.07,0.74
13,3,64.42,2.07,0.58,5783.07,0.74
13,3,62.56,10.18,2.44,5783.07,0.74
13,3,58.51,27.01,6.49,5783.07,0.74
13,3,54.36,43.41,10.64,5783.07,0.74
13,3,52.61,50.81,12.39,5783.07,0.74
13,3,52.52,50.28,12.48,5783.07,0.74
13,3,53.58,46.00,11.42,5783.07,0.74
13,3,54.80,41.08,10.20,5783.07,0.74
13,3,55.14,39.80,9.86,5783.07,0.74
13,3,55.13,39.78,9.87,5783.07,0.74
13,3,54.74,41.89,10.26,5783.07,0.74
13,3,54.92,40.75,10.08,5783.07,0.74
13,3,54.01,44.45,10.99,5783.07,0.74
13,3,53.92,44.82,11.08,5783.07,0.74
13,3,54.12,43.98,10.88,5783.07,0.74
13,3,53.81,45.42,11.19,5783.07,0.74
13,3,54.31,43.21,10.69,5783.07,0.74
13,3,54.47,42.53,10.53,5783.07,0.74
13,3,54.33,43.10,10.67,5783.07,0.74
13,3,54.05,44.52,10.95,5783.07,0.74
13,3,53.70,45.68,11.30,5783.07,0.74
13,3,53.50,46.52,11.50,5783.07,0.74
13,3,53.24,47.56,11.76,5783.07,0.74
13,3,52.79,49.37,12.21,5783.07,0.74
13,3,52.80,49.32,12.20,5783.07,0.74
13,3,52.81,49.29,12.19,5783.07,0.74
13,3,52.59,50.16,12.41,5783.07,0.74
13,3,52.66,49.89,12.34,5783.07,0.74
13,3,52.69,49.71,12.31,5783.07,0.74
13,3,52.82,49.17,12.18,5783.07,0.74
13,3,52.68,50.03,12.32,5783.07,0.74
13,3,52.78,49.30,12.22,5783.07,0.74
13,3,53.18,47.75,11.82,5783.07,0.74
13,3,53.18,47.72,11.82,5783.07,0.74
13,3,53.14,48.26,11.86,5783.07,0.74
13,3,53.59,46.02,11.41,5783.07,0.74
13,3,54.53,42.20,10.47,5783.07,0.74
13,3,54.79,41.16,10.21,5783.07,0.74
13,3,54.83,40.98,10.17,5783.07,0.74
13,3,55.26,39.33,9.74,5783.07,0.74
13,3,54.83,41.05,10.17,5783.07,0.74
13,3,55.17,39.69,9.83,5783.07,0.74
13,3,55.15,39.73,9.85,5783.07,0.74
13,3,55.60,37.98,9.40,5783.07,0.74
13,3,55.20,39.65,9.80,5783.07,0.74
13,3,54.62,41.95,10.38,5783.07,0.74
13,3,54.71,41.59,10.29,5783.07,0.74
13,3,54.32,43.14,10.68,5783.07,0.74
13,3,54.29,43.31,10.71,5783.07,0.74
13,3,53.90,45.10,11.10,5783.07,0.74
13,3,53.89,44.90,11.11,5783.07,0.74
13,3,53.36,47.09,11.64,5783.07,0.74
13,3,53.60,46.09,11.40,5783.07,0.74
13,3,53.40,46.89,11.60,5783.07,0.74
13,3,53.26,47.44,11.74,5783.07,0.74
13,3,53.43,46.78,11.57,5783.07,0.74
13,3,53.54,46.31,11.46,5783.07,0.74
13,3,52.89,48.96,12.11,5783.07,0.74
13,3,52.58,50.46,12.42,5783.07,0.74
13,3,52.57,50.28,12.43,5783.07,0.74
13,3,52.63,49.97,12.37,5783.07,0.74
13,3,52.46,50.73,12.54,5783.07,0.74
13,3,52.10,52.39,12.90,5783.07,0.74
13,3,52.09,52.21,12.91,5783.07,0.74
13,3,51.83,53.25,13.17,5783.07,0.74
13,3,51.68,53.88,13.32,5783.07,0.74
13,3,51.50,54.60,13.50,5783.07,0.74
13,3,50.81,57.67,14.19,5783.07,0.74
13,3,50.56,58.42,14.44,5783.07,0.74
13,3,50.19,59.87,14.81,5783.07,0.74
13,3,50.14,60.10,14.86,5783.07,0.74
13,3,49.84,61.30,15.16,5783.07,0.74
13,3,49.69,61.87,15.31,5783.07,0.74
13,3,49.70,61.83,15.30,5783.07,0.74
13,3,49.62,62.15,15.38,5783.07,0.74
13,3,49.50,62.62,15.50,5783.07,0.74
13,3,49.29,63.72,15.71,5783.07,0.74
13,3,49.30,63.70,15.70,5783.07,0.74
13,3,50.02,60.42,14.98,5783.07,0.74
13,3,50.64,57.78,14.36,5783.07,0.74
13,3,51.75,53.38,13.25,5783.07,0.74
13,3,52.39,50.84,12.61,5783.07,0.74
13,3,53.04,48.28,11.96,5783.07,0.74
13,3,53.06,48.18,11.94,5783.07,0.74
13,3,53.24,47.38,11.76,5783.07,0.74
13,3,53.53,46.22,11.47,5783.07,0.74
13,3,54.15,43.77,10.85,5783.07,0.74
13,3,54.44,42.57,10.56,5783.07,0.74
13,3,54.60,41.92,10.40,5783.07,0.74
13,3,55.07,39.91,9.93,5783.07,0.74
13,3,54.84,41.07,10.16,5783.07,0.74
13,3,54.55,42.32,10.45,5783.07,0.74
13,3,54.26,43.51,10.74,5783.07,0.74
13,3,53.85,45.16,11.15,5783.07,0.74
13,3,53.09,48.15,11.91,5783.07,0.74
13,3,52.66,49.89,12.34,5783.07,0.74
13,3,52.23,51.91,12.77,5783.07,0.74
13,3,52.53,50.37,12.47,5783.07,0.74
13,3,51.59,54.34,13.41,5783.07,0.74
13,3,51.06,56.35,13.94,5783.07,0.74
13,4,19.85,216.06,45.15,5783.07,0.74
13,4,37.93,107.04,27.07,5783.07,0.74
13,4,39.49,101.78,25.51,5783.07,0.74
13,4,39.74,100.83,25.26,5783.07,0.74
13,4,39.83,100.47,25.17,5783.07,0.74
13,4,39.88,100.29,25.12,5783.07,0.74
13,4,39.91,100.19,25.09,5783.07,0.74
13,4,39.92,100.12,25.08,5783.07,0.74
13,4,39.94,100.07,25.06,5783.07,0.74
13,4,39.95,100.03,25.05,5783.07,0.74
13,4,39.95,100.01,25.05,5783.07,0.74
13,4,39.96,99.98,25.04,5783.07,0.74
13,4,39.96,99.97,25.04,5783.07,0.74
13,4,40.02,99.75,24.98,5783.07,0.74
13,4,42.77,87.86,22.23,5783.07,0.74
13,4,55.17,37.31,9.83,5783.07,0.74
13,4,63.93,3.79,1.07,5783.07,0.74
13,4,63.98,4.31,1.02,5783.07,0.74
13,4,61.57,14.07,3.43,5783.07,0.74
13,4,55.13,40.05,9.87,5783.07,0.74
13,4,53.65,45.47,11.35,5783.07,0.74
13,4,52.26,50.80,12.74,5783.07,0.74
13,4,51.81,52.51,13.19,5783.07,0.74
13,4,52.39,50.22,12.61,5783.07,0.74
13,4,53.60,45.39,11.40,5783.07,0.74
13,4,54.21,42.96,10.79,5783.07,0.74
13,4,54.07,43.97,10.93,5783.07,0.74
13,4,54.36,42.46,10.64,5783.07,0.74
13,4,54.22,43.06,10.78,5783.07,0.74
13,4,53.60,45.55,11.40,5783.07,0.74
13,4,53.05,47.75,11.95,5783.07,0.74
13,4,52.58,49.84,12.42,5783.07,0.74
13,4,52.46,49.96,12.54,5783.07,0.74
13,4,52.97,47.97,12.03,5783.07,0.74
13,4,52.91,48.54,12.09,5783.07,0.74
13,4,52.92,48.16,12.08,5783.07,0.74
13,4,52.99,47.88,12.01,5783.07,0.74
13,4,52.90,48.21,12.10,5783.07,0.74
13,4,53.34,46.44,11.66,5783.07,0.74
13,4,53.16,47.31,11.84,5783.07,0.74
13,4,52.81,48.65,12.19,5783.07,0.74
13,4,52.55,49.74,12.45,5783.07,0.74
13,4,52.34,50.71,12.66,5783.07,0.74
13,4,51.92,52.46,13.08,5783.07,0.74
13,4,51.64,53.32,13.36,5783.07,0.74
13,4,51.46,54.05,13.54,5783.07,0.74
13,4,51.57,53.62,13.43,5783.07,0.74
13,4,51.68,53.17,13.32,5783.07,0.74
13,4,51.73,52.96,13.27,5783.07,0.74
13,4,51.94,52.09,13.06,5783.07,0.74
13,4,51.98,51.93,13.02,5783.07,0.74
13,4,51.95,52.15,13.05,5783.07,0.74
13,4,52.20,51.08,12.80,5783.07,0.74
13,4,52.42,50.19,12.58,5783.07,0.74
13,4,52.84,48.48,12.16,5783.07,0.74
13,4,53.51,45.75,11.49,5783.07,0.74
13,4,53.65,45.67,11.35,5783.07,0.74
13,4,54.70,41.01,10.30,5783.07,0.74
13,4,54.75,40.84,10.25,5783.07,0.74
13,4,54.96,40.00,10.04,5783.07,0.74
13,4,55.22,39.06,9.78,5783.07,0.74
13,4,54.76,40.86,10.24,5783.07,0.74
13,4,54.73,40.97,10.27,5783.07,0.74
13,4,54.94,40.12,10.06,5783.07,0.74
13,4,55.40,38.29,9.60,5783.07,0.74
13,4,55.47,37.98,9.53,5783.07,0.74
13,4,55.31,38.65,9.69,5783.07,0.74
13,4,55.26,38.82,9.74,5783.07,0.74
13,4,54.46,42.26,10.54,5783.07,0.74
13,4,54.59,41.95,10.41,5783.07,0.74
13,4,54.67,41.21,10.33,5783.07,0.74
13,4,55.03,39.83,9.97,5783.07,0.74
13,4,54.46,42.07,10.54,5783.07,0.74
13,4,54.68,41.21,10.32,5783.07,0.74
13,4,54.74,40.95,10.26,5783.07,0.74
13,4,54.53,41.98,10.47,5783.07,0.74
13,4,54.63,41.38,10.37,5783.07,0.74
13,4,54.39,42.40,10.61,5783.07,0.74
13,4,53.95,44.12,11.05,5783.07,0.74
13,4,53.37,46.49,11.63,5783.07,0.74
13,4,52.83,48.89,12.17,5783.07,0.74
13,4,52.21,51.09,12.79,5783.07,0.74
13,4,51.92,52.24,13.08,5783.07,0.74
13,4,51.32,54.65,13.68,5783.07,0.74
13,4,50.87,56.44,14.13,5783.07,0.74
13,4,50.72,57.00,14.28,5783.07,0.74
13,4,50.54,57.73,14.46,5783.07,0.74
13,4,50.44,58.09,14.56,5783.07,0.74
13,4,50.77,56.77,14.23,5783.07,0.74
13,4,50.44,58.17,14.56,5783.07,0.74
13,4,50.34,58.54,14.66,5783.07,0.74
13,4,50.06,59.84,14.94,5783.07,0.74
13,4,50.25,58.92,14.75,5783.07,0.74
13,4,50.21,59.06,14.79,5783.07,0.74
13,4,50.13,59.37,14.87,5783.07,0.74
13,4,50.12,59.39,14.88,5783.07,0.74
13,4,50.28,58.77,14.72,5783.07,0.74
13,4,50.39,58.30,14.61,5783.07,0.74
13,4,50.50,57.89,14.50,5783.07,0.74
13,4,50.50,57.84,14.50,5783.07,0.74
13,4,50.64,57.52,14.36,5783.07,0.74
13,4,51.06,55.62,13.94,5783.07,0.74
13,4,51.31,54.64,13.69,5783.07,0.74
13,4,51.16,55.28,13.84,5783.07,0.74
13,4,51.37,54.17,13.63,5783.07,0.74
13,4,51.44,54.00,13.56,5783.07,0.74
13,4,51.64,53.33,13.36,5783.07,0.74
13,4,51.84,52.52,13.16,5783.07,0.74
13,4,51.88,52.37,13.12,5783.07,0.74
13,4,51.64,53.33,13.36,5783.07,0.74
13,4,51.74,52.96,13.26,5783.07,0.74
13,4,51.56,53.64,13.44,5783.07,0.74
13,4,51.66,53.24,13.34,5783.07,0.74
13,4,51.55,53.69,13.45,5783.07,0.74
13,4,51.63,53.38,13.37,5783.07,0.74
13,4,51.70,53.10,13.30,5783.07,0.74
13,4,51.15,55.35,13.85,5783.07,0.74
13,5,19.05,239.35,45.95,5783.07,0.74
13,5,37.43,145.52,27.57,5783.07,0.74
13,5,39.43,135.61,25.57,5783.07,0.74
13,5,39.72,134.17,25.28,5783.07,0.74
13,5,39.82,133.66,25.18,5783.07,0.74
13,5,39.87,133.42,25.13,5783.07,0.74
13,5,39.90,133.27,25.10,5783.07,0.74
13,5,39.92,133.18,25.08,5783.07,0.74
13,5,39.93,133.12,25.07,5783.07,0.74
13,5,39.94,133.07,25.06,5783.07,0.74
13,5,40.28,131.39,24.72,5783.07,0.74
13,5,52.09,72.06,12.91,5783.07,0.74
13,5,76.60,-54.84,-11.60,5783.07,0.74
13,5,78.85,-76.81,-13.85,5783.07,0.74
13,5,65.44,-9.84,-0.44,5783.07,0.74
13,5,49.79,76.52,15.21,5783.07,0.74
13,5,46.91,98.23,18.09,5783.07,0.74
13,5,47.74,94.10,17.26,5783.07,0.74
13,5,52.49,70.27,12.51,5783.07,0.74
13,5,59.15,36.95,5.85,5783.07,0.74
13,5,65.67,4.30,-0.67,5783.07,0.74
13,5,66.49,-1.03,-1.49,5783.07,0.74
13,5,64.41,9.78,0.59,5783.07,0.74
13,5,61.71,24.26,3.29,5783.07,0.74
13,5,58.75,39.06,6.25,5783.07,0.74
13,5,57.77,43.92,7.23,5783.07,0.74
13,5,56.72,49.19,8.28,5783.07,0.74
13,5,56.32,51.18,8.68,5783.07,0.74
13,5,56.63,49.65,8.37,5783.07,0.74
13,5,57.67,44.41,7.33,5783.07,0.74
13,5,58.53,40.13,6.47,5783.07,0.74
13,5,59.47,35.41,5.53,5783.07,0.74
13,5,60.54,30.08,4.46,5783.07,0.74
13,5,60.64,29.59,4.36,5783.07,0.74
13,5,59.71,34.24,5.29,5783.07,0.74
13,5,59.02,37.72,5.98,5783.07,0.74
13,5,57.62,44.69,7.38,5783.07,0.74
13,5,57.00,47.81,8.00,5783.07,0.74
13,5,56.99,47.85,8.01,5783.07,0.74
13,5,57.12,47.21,7.88,5783.07,0.74
13,5,57.16,46.98,7.84,5783.07,0.74
13,5,57.22,46.69,7.78,5783.07,0.74
13,5,58.07,42.45,6.93,5783.07,0.74
13,5,57.61,44.73,7.39,5783.07,0.74
13,5,57.81,43.72,7.19,5783.07,0.74
13,5,57.60,44.78,7.40,5783.07,0.74
13,5,57.89,43.32,7.11,5783.07,0.74
13,5,57.42,45.66,7.58,5783.07,0.74
13,5,57.68,44.38,7.32,5783.07,0.74
13,5,58.25,41.51,6.75,5783.07,0.74
13,5,57.95,43.07,7.05,5783.07,0.74
13,5,58.29,41.35,6.71,5783.07,0.74
13,5,58.69,39.32,6.31,5783.07,0.74
13,5,59.14,37.09,5.86,5783.07,0.74
13,5,58.61,39.73,6.39,5783.07,0.74
13,5,58.50,40.26,6.50,5783.07,0.74
13,5,58.37,40.95,6.63,5783.07,0.74
13,5,58.79,38.81,6.21,5783.07,0.74
13,5,58.59,39.83,6.41,5783.07,0.74
13,5,58.13,42.18,6.87,5783.07,0.74
13,5,58.52,40.17,6.48,5783.07,0.74
13,5,58.91,38.24,6.09,5783.07,0.74
13,5,59.09,37.33,5.91,5783.07,0.74
13,5,59.11,37.26,5.89,5783.07,0.74
13,5,58.91,38.21,6.09,5783.07,0.74
13,5,58.57,39.96,6.43,5783.07,0.74
13,5,58.30,41.27,6.70,5783.07,0.74
13,5,57.88,43.39,7.12,5783.07,0.74
13,5,58.04,42.58,6.96,5783.07,0.74
13,5,58.13,42.11,6.87,5783.07,0.74
13,5,57.74,44.09,7.26,5783.07,0.74
13,5,57.28,46.39,7.72,5783.07,0.74
13,5,56.76,49.00,8.24,5783.07,0.74
13,5,56.88,48.41,8.12,5783.07,0.74
13,5,56.79,48.83,8.21,5783.07,0.74
13,5,56.54,50.11,8.46,5783.07,0.74
13,5,56.18,51.92,8.82,5783.07,0.74
13,5,56.17,51.92,8.83,5783.07,0.74
13,5,56.25,51.52,8.75,5783.07,0.74
13,5,56.49,50.34,8.51,5783.07,0.74
13,5,56.52,50.19,8.48,5783.07,0.74
13,5,56.33,51.14,8.67,5783.07,0.74
13,5,56.52,50.19,8.48,5783.07,0.74
13,5,56.36,51.00,8.64,5783.07,0.74
13,5,56.17,51.95,8.83,5783.07,0.74
13,5,55.82,53.68,9.18,5783.07,0.74
13,5,55.53,55.14,9.47,5783.07,0.74
13,5,55.48,55.38,9.52,5783.07,0.74
13,5,55.71,54.24,9.29,5783.07,0.74
13,5,55.49,55.35,9.51,5783.07,0.74
13,5,55.60,54.79,9.40,5783.07,0.74
13,5,55.44,55.59,9.56,5783.07,0.74
13,5,55.10,57.29,9.90,5783.07,0.74
13,5,55.24,56.57,9.76,5783.07,0.74
13,5,55.72,54.19,9.28,5783.07,0.74
13,5,56.19,51.85,8.81,5783.07,0.74
13,5,55.93,53.13,9.07,5783.07,0.74
13,5,56.40,50.80,8.60,5783.07,0.74
13,5,57.16,46.99,7.84,5783.07,0.74
13,5,57.28,46.39,7.72,5783.07,0.74
13,5,58.18,41.87,6.82,5783.07,0.74
13,5,58.66,39.48,6.34,5783.07,0.74
13,5,58.96,37.99,6.04,5783.07,0.74
13,5,58.51,40.28,6.49,5783.07,0.74
13,5,58.33,41.13,6.67,5783.07,0.74
13,5,57.77,43.95,7.23,5783.07,0.74
13,5,57.05,47.56,7.95,5783.07,0.74
13,5,56.82,48.71,8.18,5783.07,0.74
13,5,56.20,51.81,8.80,5783.07,0.74
13,5,55.64,54.58,9.36,5783.07,0.74
13,5,55.19,56.86,9.81,5783.07,0.74
13,5,55.17,56.97,9.83,5783.07,0.74
13,5,55.07,57.44,9.93,5783.07,0.74
13,5,54.71,59.23,10.29,5783.07,0.74
13,5,54.24,61.56,10.76,5783.07,0.74
13,5,54.53,60.12,10.47,5783.07,0.74
13,5,54.63,59.63,10.37,5783.07,0.74
13,6,18.87,224.05,46.13,5783.07,0.74
13,6,37.13,132.97,27.87,5783.07,0.74
13,6,39.41,124.40,25.59,5783.07,0.74
13,6,39.72,123.18,25.28,5783.07,0.74
13,6,39.82,122.76,25.18,5783.07,0.74
13,6,39.87,122.55,25.13,5783.07,0.74
13,6,39.90,122.43,25.10,5783.07,0.74
13,6,39.92,122.35,25.08,5783.07,0.74
13,6,39.93,122.30,25.07,5783.07,0.74
13,6,39.94,122.26,25.06,5783.07,0.74
13,6,40.01,121.95,24.99,5783.07,0.74
13,6,43.46,107.28,21.54,5783.07,0.74
13,6,65.80,14.59,-0.80,5783.07,0.74
13,6,75.21,-39.95,-10.21,5783.07,0.74
13,6,72.61,-46.66,-7.61,5783.07,0.74
13,6,57.64,17.82,7.36,5783.07,0.74
13,6,47.57,87.63,17.43,5783.07,0.74
13,6,45.28,100.52,19.72,5783.07,0.74
13,6,46.40,95.78,18.60,5783.07,0.74
13,6,51.28,75.63,13.72,5783.07,0.74
13,6,57.54,50.06,7.46,5783.07,0.74
13,6,64.23,22.87,0.77,5783.07,0.74
13,6,65.77,16.40,-0.77,5783.07,0.74
13,6,64.75,19.74,0.25,5783.07,0.74
13,6,63.11,28.12,1.89,5783.07,0.74
13,6,61.27,35.52,3.73,5783.07,0.74
13,6,57.86,49.42,7.14,5783.07,0.74
13,6,56.98,52.76,8.02,5783.07,0.74
13,6,56.10,56.43,8.90,5783.07,0.74
13,6,55.69,58.23,9.31,5783.07,0.74
13,6,57.14,52.06,7.86,5783.07,0.74
13,6,57.78,49.42,7.22,5783.07,0.74
13,6,58.71,45.66,6.29,5783.07,0.74
13,6,59.61,42.08,5.39,5783.07,0.74
13,6,59.62,42.08,5.38,5783.07,0.74
13,6,59.08,44.25,5.92,5783.07,0.74
13,6,58.41,47.02,6.59,5783.07,0.74
13,6,57.83,49.42,7.17,5783.07,0.74
13,6,57.11,52.50,7.89,5783.07,0.74
13,6,57.05,52.48,7.95,5783.07,0.74
13,6,57.49,50.73,7.51,5783.07,0.74
13,6,57.48,50.78,7.52,5783.07,0.74
13,6,57.39,51.12,7.61,5783.07,0.74
13,6,56.80,53.55,8.20,5783.07,0.74
13,6,57.15,52.08,7.85,5783.07,0.74
13,6,57.47,50.80,7.53,5783.07,0.74
13,6,57.28,51.56,7.72,5783.07,0.74
13,6,57.38,51.15,7.62,5783.07,0.74
13,6,57.68,49.91,7.32,5783.07,0.74
13,6,57.54,50.49,7.46,5783.07,0.74
13,6,58.13,48.07,6.87,5783.07,0.74
13,6,58.68,45.89,6.32,5783.07,0.74
13,6,58.77,45.56,6.23,5783.07,0.74
13,6,58.85,45.19,6.15,5783.07,0.74
13,6,59.00,44.60,6.00,5783.07,0.74
13,6,58.97,44.67,6.03,5783.07,0.74
13,6,59.22,43.64,5.78,5783.07,0.74
13,6,59.72,41.51,5.28,5783.07,0.74
13,6,60.59,38.06,4.41,5783.07,0.74
13,6,60.20,39.69,4.80,5783.07,0.74
13,6,60.26,39.47,4.74,5783.07,0.74
13,6,60.09,40.17,4.91,5783.07,0.74
13,6,60.19,39.72,4.81,5783.07,0.74
13,6,60.09,40.15,4.91,5783.07,0.74
13,6,59.92,40.84,5.08,5783.07,0.74
13,6,59.46,42.74,5.54,5783.07,0.74
13,6,59.38,43.02,5.62,5783.07,0.74
13,6,60.10,40.12,4.90,5783.07,0.74
13,6,59.39,42.99,5.61,5783.07,0.74
13,6,58.91,44.97,6.09,5783.07,0.74
13,6,58.67,45.99,6.33,5783.07,0.74
13,6,58.54,46.50,6.46,5783.07,0.74
13,6,57.98,48.78,7.02,5783.07,0.74
13,6,57.49,50.79,7.51,5783.07,0.74
13,6,57.47,50.84,7.53,5783.07,0.74
13,6,56.65,54.16,8.35,5783.07,0.74
13,6,56.39,55.37,8.61,5783.07,0.74
13,6,55.94,57.02,9.06,5783.07,0.74
13,6,55.75,57.83,9.25,5783.07,0.74
13,6,55.14,60.50,9.86,5783.07,0.74
13,6,55.60,58.43,9.40,5783.07,0.74
13,6,55.53,58.74,9.47,5783.07,0.74
13,6,55.27,59.81,9.73,5783.07,0.74
13,6,54.93,61.19,10.07,5783.07,0.74
13,6,54.65,62.46,10.35,5783.07,0.74
13,6,54.72,62.04,10.28,5783.07,0.74
13,6,54.73,61.98,10.27,5783.07,0.74
13,6,54.52,62.84,10.48,5783.07,0.74
13,6,54.60,62.53,10.40,5783.07,0.74
13,6,54.30,63.75,10.70,5783.07,0.74
13,6,54.21,64.08,10.79,5783.07,0.74
13,6,53.85,65.61,11.15,5783.07,0.74
13,6,53.57,66.85,11.43,5783.07,0.74
13,6,54.02,64.89,10.98,5783.07,0.74
13,6,54.05,64.71,10.95,5783.07,0.74
13,6,54.01,65.05,10.99,5783.07,0.74
13,6,55.05,60.59,9.95,5783.07,0.74
13,6,56.12,56.23,8.88,5783.07,0.74
13,6,56.74,53.68,8.26,5783.07,0.74
13,6,57.33,51.23,7.67,5783.07,0.74
13,6,58.31,47.31,6.69,5783.07,0.74
13,6,58.30,47.33,6.70,5783.07,0.74
13,6,58.32,47.22,6.68,5783.07,0.74
13,6,58.33,47.28,6.67,5783.07,0.74
13,6,58.30,47.37,6.70,5783.07,0.74
13,6,58.61,46.15,6.39,5783.07,0.74
13,6,58.88,45.08,6.12,5783.07,0.74
13,6,58.35,47.27,6.65,5783.07,0.74
13,6,58.25,47.67,6.75,5783.07,0.74
13,6,58.06,48.43,6.94,5783.07,0.74
13,6,57.95,48.90,7.05,5783.07,0.74
13,6,57.80,49.49,7.20,5783.07,0.74
13,6,57.46,50.91,7.54,5783.07,0.74
13,6,57.33,51.42,7.67,5783.07,0.74
13,6,57.30,51.54,7.70,5783.07,0.74
13,6,57.23,51.81,7.77,5783.07,0.74
13,6,56.99,52.81,8.01,5783.07,0.74
14,0,18.76,240.85,46.24,5783.07,0.73
14,0,37.03,115.62,27.97,5783.07,0.73
14,0,39.40,107.64,25.60,5783.07,0.73
14,0,39.71,106.42,25.29,5783.07,0.73
14,0,39.82,105.99,25.18,5783.07,0.73
14,0,39.87,105.78,25.13,5783.07,0.73
14,0,39.90,105.65,25.10,5783.07,0.73
14,0,39.92,105.57,25.08,5783.07,0.73
14,0,39.93,105.52,25.07,5783.07,0.73
14,0,39.94,105.48,25.06,5783.07,0.73
14,0,39.95,105.45,25.05,5783.07,0.73
14,0,39.96,105.42,25.04,5783.07,0.73
14,0,39.96,105.41,25.04,5783.07,0.73
14,0,39.98,105.34,25.02,5783.07,0.73
14,0,41.67,97.57,23.33,5783.07,0.73
14,0,51.46,55.18,13.54,5783.07,0.73
14,0,63.06,7.21,1.94,5783.07,0.73
14,0,64.37,2.50,0.63,5783.07,0.73
14,0,60.30,20.34,4.70,5783.07,0.73
